ubuntu@client-measure-pmp6:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.226 -a 10.156.15.225 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1500 --qps_interval 5 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 300 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133)
Average QPS expected = 51692
Timestamp start: 1621812983700
Timestamp end: 1621814484179

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      501.9   850.4    68.9   115.5   143.3   343.3   416.6   476.0   539.9   630.4   802.6  1614.4  2705.6  9484.0 31943.8  71463.2    71651
read      565.5  1451.5    68.9   106.5   127.2   311.7   447.6   598.5   736.3   839.0   945.8  1096.4  5879.3 30191.3 36112.6  22766.8    22741
read      490.9   663.0    68.9   110.0   129.9   299.7   394.4   475.3   569.5   863.6  1348.1  1692.9  2178.8  4953.0 30457.0  56619.8    56654
read      493.4   759.5    68.9   150.1   196.1   418.0   480.6   516.6   550.6   623.9   761.7   938.7  1986.8 11165.8 31531.1  99501.4    99570
read      592.1  1284.1    68.9   115.2   138.2   335.7   510.2   721.6   841.4   951.2  1062.1  1260.8  4144.8 17167.5 32341.4  23077.4    23047
read      392.1   461.7    68.9   110.9   131.7   307.5   387.3   435.3   473.9   525.3   602.5   787.7  2318.3  4266.8 11075.0  69964.0    70008
read      486.2   673.6    68.9   107.2   126.0   306.4   402.8   497.3   626.0   984.2  1242.0  1472.4  1929.4  6034.2 30224.4  43001.2    42943
read      479.6   582.6    68.9   107.5   126.1   303.1   397.7   485.2   589.5   971.2  1284.4  1535.7  1941.1  5366.6 13898.6  46683.4    46704
read      436.7   706.3    68.9   113.2   137.7   330.7   401.4   451.0   496.0   563.0   658.5  1104.0  2473.6  8741.4 30907.4  75715.6    75970
read      481.8   837.4    68.9   106.7   126.8   311.4   462.1   636.8   742.8   828.0   921.6  1040.7  2461.9  8773.0 32101.4  21828.2    21917
read      438.5   590.9    68.9   116.2   141.7   337.2   407.1   460.5   506.3   576.4   681.2  1338.8  2387.5  5731.1 28870.1  81813.0    82027
read      384.9   489.2    68.9   113.4   135.8   318.4   390.8   434.7   471.4   523.0   598.5   723.1  2336.1  5417.2 14190.0  81568.2    81583
read      476.5  1187.8    68.9   109.7   131.7   305.9   431.9   528.2   589.3   649.1   718.1   828.9  3721.6 16875.9 32510.8  14311.0    14259
read      456.9  1469.4    74.4   116.3   146.5   288.7   366.1   413.1   444.2   479.5   525.1   611.0  5223.3 30517.3 37025.9   7831.2     7821
read      535.6  1418.6    68.9   108.2   129.8   311.4   466.1   607.8   677.6   744.2   820.1   956.0  5434.1 29181.7 40175.7  17669.4    17727
read      395.8   543.9    68.9   110.0   130.7   312.6   392.6   439.0   476.7   530.5   607.0   790.3  2184.7  5928.0 28349.7  65409.8    65559
read      490.2   680.6    68.9   107.0   126.2   310.4   409.0   504.9   638.6   981.8  1217.0  1440.9  1932.8  7764.6 30179.1  41149.0    41133
read      482.2   808.2    68.9   106.2   125.2   307.3   434.1   592.8   803.0   938.3  1046.8  1185.6  1594.5  8017.9 32163.5  28576.8    28693
read      486.0   642.2    68.9   108.9   128.5   301.5   395.8   475.9   569.6   889.6  1312.1  1635.9  2069.2  7116.4 19438.8  52962.2    53141
