1621812985.6567729	3,2
1621812986.3177829	3
1621812994.8318746	3,2
1621812999.650073	3
1621813014.5627723	3,2
1621813023.4717643	3
1621813039.6060288	3,2
1621813049.2548332	3
1621813079.7949982	3,2
1621813085.4267027	3
1621813089.561581	3,2
1621813099.2979853	3
1621813108.1658933	3,2
1621813109.5835514	3
1621813114.3878942	3,2
1621813119.4077604	3
1621813149.8800256	3,2
1621813167.0322607	3
1621813169.7967167	3,2
1621813179.4277022	3
1621813199.274084	3,2
1621813204.8571177	3
1621813244.3821547	3,2
1621813249.2512975	3
1621813259.5340898	3,2
1621813264.3722742	3
1621813269.8772938	3,2
1621813274.7431242	3
1621813284.3453498	3,2
1621813289.2437575	3
1621813294.760113	3,2
1621813299.4614434	3
1621813309.4711158	3,2
1621813314.2171926	3
1621813319.5909805	3,2
1621813329.628291	3
1621813344.2516785	3,2
1621813349.6244116	3
1621813374.2454393	3,2
1621813379.645226	3
1621813384.3553011	3,2
1621813389.7572925	3
1621813394.4526937	3,2
1621813404.518451	3
1621813414.5295227	3,2
1621813419.2634184	3
1621813424.6290789	3,2
1621813429.3719819	3
1621813434.732335	3,2
1621813451.4282343	3
1621813454.1641397	3,2
1621813460.2498684	3
1621813486.2154372	3,2
1621813495.0154002	3
1621813514.30351	3,2
1621813519.6835341	3
1621813529.6958232	3,2
1621813534.5454245	3
1621813564.4547803	3,2
1621813574.496922	3
1621813584.510172	3,2
1621813590.581021	3
1621813609.883092	3,2
1621813614.7052708	3
1621813625.3886266	3,2
1621813629.4526296	3
1621813650.0836725	3,2
1621813653.4811466	3
1621813664.8107607	3,2
1621813669.5540361	3
1621813674.2694366	3,2
1621813679.7188916	3
1621813684.413678	3,2
1621813689.3167188	3
1621813714.605616	3,2
1621813730.6439393	3
1621813779.7969723	3,2
1621813784.5271585	3
1621813809.81882	3,2
1621813829.2021186	3
1621813844.5163643	3,2
1621813859.235129	3
1621813864.6014318	3,2
1621813879.3170285	3
1621813884.6835582	3,2
1621813899.5038075	3
1621813914.8122823	3,2
1621813919.5508473	3
1621813934.8620355	3,2
1621813939.6139436	3
1621813954.2603035	3,2
1621813959.6357386	3
1621813964.326115	3,2
1621813969.7120697	3
1621813972.421411	3,2
1621813974.4783401	3
1621813979.8599823	3,2
1621813989.9011836	3
1621814004.558111	3,2
1621814009.2949688	3
1621814015.322648	3,2
1621814024.6787736	3
1621814039.331746	3,2
1621814045.3856735	3
1621814049.4350398	3,2
1621814054.8326528	3
1621814069.6393747	3,2
1621814074.3556812	3
1621814079.7308555	3,2
1621814084.4689472	3
1621814099.8031352	3,2
1621814110.5345776	3
1621814119.8797066	3,2
1621814124.8287358	3
1621814144.804479	3,2
1621814164.167566	3
1621814170.2178082	3,2
1621814174.2890532	3
1621814179.6636753	3,2
1621814184.3999093	3
1621814194.415977	3,2
1621814204.523545	3
1621814209.224741	3,2
1621814219.2832634	3
1621814229.3091846	3,2
1621814234.7234137	3
1621814248.055811	3,2
1621814248.8159685	3
1621814259.5176797	3,2
1621814261.6125975	3
1621814264.3307703	3,2
1621814279.7317004	3
1621814284.4200528	3,2
1621814299.8018346	3
1621814314.458658	3,2
1621814324.6288307	3
1621814334.6454365	3,2
1621814344.2336042	3
1621814359.5783029	3,2
