1621819056.5704594	3,2
1621819057.2324224	3
1621819060.5771751	3,2
1621819069.264034	3
1621819084.175286	3,2
1621819096.5431285	3
1621819098.8739595	3,2
1621819099.6096926	3
1621819109.0771163	3,2
1621819119.4494615	3
1621819149.264338	3,2
1621819158.2216637	3
1621819158.9654233	3,2
1621819169.2263286	3
1621819176.0446002	3,2
1621819179.5263898	3
1621819184.3176975	3,2
1621819189.235028	3
1621819219.073419	3,2
1621819234.1924887	3
1621819234.9229062	3,2
1621819249.251238	3
1621819269.4474113	3,2
1621819274.172263	3
1621819284.4654644	3,2
1621819289.3231938	3
1621819314.6027093	3,2
1621819319.4878657	3
1621819320.2203767	3,2
1621819324.4130154	3
1621819329.262843	3,2
1621819334.1508636	3
1621819339.700506	3,2
1621819344.5844939	3
1621819351.4798229	3,2
1621819359.1412983	3
1621819364.6267114	3,2
1621819369.4959702	3
1621819374.3196228	3,2
1621819375.112991	3
1621819379.2753801	3,2
1621819384.0287893	3
1621819389.4151092	3,2
1621819399.4676554	3
1621819414.1202366	3,2
1621819419.517506	3
1621819444.1561682	3,2
1621819449.5678623	3
1621819454.2621179	3,2
1621819459.015361	3
1621819464.3748162	3,2
1621819474.426041	3
1621819484.4580615	3,2
1621819489.222372	3
1621819494.6094148	3,2
1621819499.3349411	3
1621819504.7036343	3,2
1621819529.405469	3
1621819530.1329756	3,2
1621819532.199232	3
1621819556.165972	3,2
1621819564.2204454	3
1621819584.224265	3,2
1621819589.602971	3
1621819599.6125894	3,2
1621819604.415428	3
1621819634.3670366	3,2
1621819644.558574	3
1621819654.573674	3,2
1621819659.2914186	3
1621819660.6737864	3,2
1621819662.0817678	3
1621819679.3886678	3,2
1621819684.119366	3
1621819694.7961726	3,2
1621819699.5143406	3
1621819719.4682143	3,2
1621819724.2048655	3
1621819734.2056289	3,2
1621819739.6260045	3
1621819744.3163855	3,2
1621819751.7977061	3
1621819753.8484933	3,2
1621819759.2871985	3
1621819784.5372903	3,2
1621819799.9111266	3
1621819849.0951002	3,2
1621819854.5124254	3
1621819879.135203	3,2
1621819899.1736505	3
1621819914.4970756	3,2
1621819929.2020388	3
1621819934.569444	3,2
1621819949.270561	3
1621819954.639603	3,2
1621819969.3961916	3
1621819984.718395	3,2
1621819985.4920185	3
1621819988.2044692	3,2
1621819988.961341	3
1621819993.0467103	3,2
1621819995.8911893	3
1621820004.5761342	3,2
1621820009.3181267	3
1621820024.6302109	3,2
1621820029.3519864	3
1621820034.077046	3,2
1621820044.1260068	3
1621820049.5096984	3,2
1621820060.9047914	3
1621820074.2435973	3,2
1621820079.115996	3
1621820085.1332922	3,2
1621820094.507373	3
1621820109.1675112	3,2
1621820114.5995934	3
1621820119.3045259	3,2
1621820127.3695836	3
1621820134.0795093	3,2
1621820144.10327	3
1621820149.4856114	3,2
1621820154.2091615	3
1621820169.4202552	3,2
1621820183.492193	3
1621820190.1921535	3,2
1621820194.2731698	3
1621820214.2644575	3,2
1621820234.3208284	3
1621820239.6949008	3,2
1621820244.4856575	3
1621820249.1857152	3,2
1621820254.5867093	3
1621820264.6066878	3,2
1621820274.0773478	3
1621820279.4348428	3,2
1621820289.5817618	3
1621820296.2868412	3,2
1621820304.3651087	3
1621820319.7020128	3,2
1621820324.4168239	3
1621820331.119342	3,2
1621820349.1405249	3
1621820354.5063105	3,2
1621820369.2526734	3
1621820384.601233	3,2
1621820394.1493554	3
1621820404.1833086	3,2
1621820414.2508378	3
1621820430.2534277	3,2
1621820454.3583884	3
1621820467.7431777	3,2
