ubuntu@client-measure-pmp6:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.226 -a 10.156.15.225 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1500 --qps_interval 5 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 300 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133)
Average QPS expected = 51692
Timestamp start: 1621819053487
Timestamp end: 1621820554088

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      613.5  1109.1    68.9   114.0   135.6   334.4   460.5   610.6   941.4  1183.3  1383.2  1717.6  3863.9  8860.7 35039.7  38399.0    38416
read      550.4  1271.4    68.9   120.0   148.4   378.4   459.1   504.9   549.9   634.4   793.3  1484.9  3920.1 28118.6 37528.4  65675.8    65892
read      544.4   764.5    68.9   115.7   137.3   345.9   454.4   560.9   725.2  1101.4  1353.1  1610.1  2140.4  8247.7 31562.4  39566.6    39560
read      708.2  2262.6    74.4   124.7   154.6   348.4   482.6   558.7   608.6   663.5   737.9  1082.6  9449.6 31996.3 37945.2   9982.4    10016
read      464.7   755.8    74.4   117.6   140.6   341.9   431.8   487.2   533.0   597.3   702.8  1378.5  2461.1  8117.2 31628.6  55048.0    55224
read      629.7  1715.6    74.4   111.3   135.1   337.7   499.6   658.5   764.3   860.0   960.1  1127.9  7306.8 31133.3 37934.5  20031.0    19982
read      511.3   706.2    68.9   106.2   125.8   316.7   409.4   476.6   547.6   731.0  1484.0  1798.7  2310.9  7332.0 19713.4  48122.4    48114
read      547.4  1045.2    68.9   107.0   127.0   325.4   431.5   543.9   770.2  1070.2  1256.9  1472.1  2591.5 12897.8 32030.7  36124.0    36283
read      521.2   972.4    68.9   107.5   128.9   320.8   478.5   686.3   808.9   909.5  1002.4  1142.0  3003.6 10454.0 35636.7  23276.6    23315
read      631.0  2085.6    68.9   112.5   138.5   322.8   452.8   530.3   576.1   624.4   686.2   858.6  8197.5 31801.1 38803.3  11143.0    11150
read      530.6   774.4    68.9   149.8   202.9   420.8   474.7   518.3   579.4   705.6   847.0  1177.3  2480.1  9462.2 31857.2  98329.6    98724
read      440.1   773.6    68.9   112.4   133.5   325.2   411.6   462.9   505.6   567.1   661.4  1133.0  2291.1  9135.2 31373.3  56816.4    56880
read      613.1  1648.6    74.4   126.8   154.5   363.5   521.0   637.8   705.3   773.6   862.3  1042.4  5966.3 31274.9 38118.7  13519.2    13467
read      540.8   682.4    68.9   169.4   230.9   456.9   523.0   566.6   610.2   707.5   860.5  1053.1  2104.7  9675.7 30636.5  99385.0    99368
read      514.8   782.8    68.9   109.6   130.4   323.5   417.6   493.4   572.2   812.4  1391.4  1706.4  2275.1  7954.1 31373.6  46148.2    46206
read      501.4   755.3    68.9   117.8   144.9   356.7   432.8   488.2   544.7   635.6   807.1  1651.2  2734.4  8514.4 30788.8  71627.2    71651
read      565.9  1363.4    68.9   109.2   131.4   325.5   470.5   617.6   758.7   873.4   982.6  1152.2  5130.1 27902.1 38811.5  22771.2    22741
read      484.0   722.8    68.9   113.3   135.8   328.0   418.9   478.5   534.0   618.6   842.7  1745.3  2475.7  7822.0 31103.9  56701.2    56654
read      429.9   538.9    74.4   136.1   171.0   371.9   445.5   490.5   529.8   586.9   674.7   818.3  1506.1  6487.9 28725.9  99700.0    99570
read      517.8   978.3    68.9   107.9   128.3   320.7   478.0   658.8   783.6   890.2   988.5  1136.5  3068.1 10038.0 35650.2  23151.8    23047
read      538.7  1006.6    68.9   121.1   150.6   365.1   441.5   504.2   570.1   665.8   850.3  1682.1  2957.5 12550.0 32297.4  70264.0    70008
read      530.1   827.4    68.9   115.2   136.8   335.9   431.6   500.5   572.7   724.7  1438.5  1804.2  2328.9  9195.2 31577.6  43005.8    42943
read      542.6   856.8    74.4   116.6   139.5   341.1   442.8   518.5   595.9   805.1  1380.1  1785.9  2482.1 10067.4 31393.6  46728.2    46704
read      446.6   662.0    68.9   117.9   142.7   342.8   422.5   472.4   518.4   585.0   683.3  1040.5  2567.3  6711.4 30618.4  75791.6    75970
read      506.7   917.5    68.9   110.3   131.9   328.2   487.4   666.7   777.8   875.4   967.0  1096.9  2290.5  8964.3 32273.3  21917.2    21917
read      450.6   515.2    68.9   121.0   148.5   354.3   427.7   474.7   520.5   592.5   712.9  1386.7  2450.1  4723.6 11869.9  82012.8    82027
read      393.0   509.3    68.9   115.8   139.5   327.2   402.9   450.5   488.0   538.8   615.3   742.6  2178.2  5099.9 16774.4  81675.8    81583
read      452.8   986.2    68.9   112.8   136.5   321.5   450.0   551.8   614.8   675.1   741.9   853.5  2697.0  8041.6 37882.4  14268.2    14259
read      518.0  1709.0    74.4   120.8   153.9   302.0   385.6   435.0   468.2   508.5   562.3   678.8  5454.3 31278.9 37021.6   7811.6     7821
read      507.9  1035.4    68.9   111.7   135.7   330.6   488.8   638.0   714.7   784.3   868.4   992.9  3658.1 11175.8 32181.6  17661.0    17727
read      403.6   490.6    68.9   112.8   134.6   321.6   404.3   453.3   492.2   545.8   624.5   807.1  2220.4  5530.4 12063.9  65562.0    65559
read      492.5   638.8    68.9   109.8   130.0   322.5   418.0   502.5   600.3   959.9  1245.0  1488.7  1945.6  6589.0 28131.0  41115.2    41133
read      529.3   894.5    68.9   111.1   131.8   327.6   469.9   662.4   866.0   990.3  1109.9  1262.7  2372.5  8937.6 32436.5  28622.0    28693
read      484.9   619.7    68.9   107.7   127.1   303.7   393.6   452.4   509.3   607.8  1409.2  1881.8  2366.3  4303.3 14696.9  53193.2    53141
read      488.8   721.5    68.9   107.2   127.0   301.5   388.9   444.3   499.4   588.2  1437.4  1922.3  2424.1  6867.0 25709.2  54573.2    54512
read      491.9  1104.2    68.9   113.8   137.3   333.0   477.1   597.7   658.7   720.1   789.9   912.2  3553.2  9866.9 42258.3  14931.6    14835
read      435.2   688.1    68.9   132.6   165.8   367.3   437.4   480.4   516.7   571.2   660.2   801.6  1798.1  9110.2 31293.3  98244.4    98446
