ubuntu@client-measure-pmp6:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.226 -a 10.156.15.225 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1500 --qps_interval 2 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 750 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007, 83666, 64655, 54099, 5485, 94089, 57214, 23788, 75649, 39466, 47463, 19155, 18449, 35235, 93118, 76391, 70733, 74230, 37188, 48862, 59325, 66219, 25760, 75255, 67915, 23004, 21973, 82811, 38870, 85697, 94176, 89142, 39251, 36339, 30304, 58303, 78732, 81734, 85654, 40030, 11145, 24220, 36178, 69625, 80189, 64261, 78356, 30570, 63922, 82549, 7574, 42298, 39152, 88634, 60765, 30534, 35563, 96837, 74496, 42819, 50120, 16904, 11439, 24076, 84757, 76496, 34744, 5910, 6391, 25594, 30327, 62849, 91392, 44328, 47665, 79152, 11613, 96212, 27129, 86430, 58712, 23931, 8445, 55537, 54706, 51997, 18803, 88693, 91224, 76765, 80364, 54372, 32473, 25920, 11574, 99135, 24026, 92271, 88470, 58597, 83103, 19062, 72681, 30900, 94867, 22477, 97890, 11845, 95363, 90122, 81157, 78569, 97434, 29257, 42139, 21444, 18314, 49203, 87787, 77490, 16464, 23314, 88655, 28245, 40610, 77039, 35056, 26782, 53121, 15035, 33766, 99826, 49516, 25895, 64849, 79516, 55109, 69984, 34454, 64785, 43963, 90279, 62151, 46958, 82432, 45518, 97055, 28977, 72436, 5078, 81357, 28531, 87140, 36881, 12972, 41961, 76602, 93251, 35269, 86366, 29241, 57116, 81511, 45059, 75774, 61736, 8949, 66290, 82937, 74263, 25664, 64314, 23804, 66356, 49506, 54758, 72283, 95641, 24157, 15088, 73735, 75655, 44689, 37890, 50565, 81326, 75641, 97055, 26336, 63820, 85404, 18025, 42168, 37351, 31615, 46356, 24714, 67626, 15739, 87755, 14357, 51514, 72102, 84799, 21168, 43828, 13381, 70057, 19482, 13593, 30935, 27564, 89146, 12015, 12458, 43213, 34454, 79142, 43458, 65461, 17883, 21816, 92112, 86516, 85434, 49269, 64819, 45466, 74721, 22910, 47947, 69579, 61494, 31948, 43538, 70090, 9010, 53510, 84446, 70319, 55737, 90913, 75270, 46729, 25590, 61310, 82023, 7307, 29858, 61208, 75084, 41768, 68783, 78580, 99500, 89173, 89685, 45573, 78107, 35025, 73302, 21138, 9181, 68634, 46631, 99853, 36240, 65166, 85440, 58337, 85023, 75995, 55750, 13167, 95292, 49427, 62972, 73620, 46383, 13305, 27078, 90422, 86701, 67621, 18340, 6182, 28474, 75726, 10498, 70275, 71551, 52123, 55103, 73891, 46019, 63980, 10187, 79908, 94400, 60322, 98940, 72466, 36355, 96332, 36858, 95974, 11015, 22254, 55030, 79501, 91439, 70261, 34410, 96661, 63205, 7578, 15095, 7594, 6752, 97648, 28525, 78342, 87761, 9494, 12479, 28819, 91715, 62754, 30535, 43109, 82156, 63362, 79067, 99705, 16698, 50274, 35396, 37248, 6526, 13756, 9457, 66846, 10182, 80553, 5614, 74666, 55842, 38357, 14076, 73144, 36311, 20951, 93037, 49364, 49889, 33119, 52652, 13044, 21800, 12702, 68334, 31654, 45402, 57465, 46859, 34011, 31014, 16076, 47531, 19334, 84699, 46454, 63824, 46099, 77617, 56446, 31654, 43635, 89260, 39843, 13930, 89183, 66809, 64152, 51499, 19378, 68779, 8299, 79092, 58176, 39544)
Average QPS expected = 52042
Timestamp start: 1621802194320
Timestamp end: 1621803694862

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      576.6  1061.7    74.4   151.4   208.5   402.8   465.5   511.1   583.0   698.1   819.9  1457.1  3979.7 12707.3 35641.1  92173.0    92540
read      464.8   666.1    68.9   108.3   127.8   310.0   403.3   473.6   540.5   675.3  1123.4  1503.2  2012.5  7662.5 29768.3  49662.5    49396
read      706.7   920.4    74.4   300.9   327.9   465.8   594.4   733.5   879.6  1259.8  1527.4  1789.6  2646.0 12498.3 32479.2  97619.0    97841
read      538.3  1272.4    68.9   105.8   124.5   309.4   406.0   494.2   609.7   909.7  1149.4  1371.7  3236.3 17194.9 33974.8  35488.0    35404
read      603.0  1122.9    68.9   131.0   174.8   376.5   465.7   554.4   657.0   790.9  1434.3  1743.8  2955.4 15092.0 32398.2  80697.5    80451
read      400.5   546.1    68.9   117.7   142.6   332.7   406.9   454.6   494.3   547.0   627.8   750.9  2024.0  6310.6 19916.3  87633.5    87228
read      403.3   562.1    68.9   112.3   133.8   320.9   398.9   447.3   488.4   544.3   628.9   779.0  2467.1  5427.0 26455.6  75751.0    75554
read      427.8   617.4    68.9   109.4   128.8   306.0   394.0   450.3   501.0   577.0   722.0  1359.9  2099.4  7441.1 30796.3  58033.5    57964
read      482.9  1001.7    68.9   119.6   150.0   345.0   418.3   469.9   516.5   592.1   689.8  1059.3  2864.1 12783.2 36432.7  83376.5    83546
read      488.8   669.9    68.9   107.0   126.1   295.1   388.9   465.3   548.7   795.1  1309.1  1695.4  2346.6  7398.7 18806.5  55608.5    55468
read      542.2  1091.5    68.9   106.1   125.7   307.3   416.7   545.0   796.8  1004.3  1168.9  1366.2  3343.5 14013.7 31957.2  34421.0    34203
read      504.2   789.3    74.4   107.2   127.0   307.4   410.0   514.0   713.2  1029.0  1216.9  1409.7  2001.2  8826.8 31130.2  37611.0    37629
read      484.6   827.1    68.9   107.2   126.3   302.3   415.0   545.7   773.4   969.4  1118.3  1266.6  1583.8  9385.5 31686.2  34568.5    34577
read      464.2   514.5    68.9   109.6   127.1   291.3   392.2   483.3   599.3   940.1  1246.1  1489.7  1862.6  2765.1 11773.8  47092.0    47426
read      466.3   583.3    68.9   111.4   129.9   292.2   385.3   454.6   528.1   678.8  1252.9  1672.7  2230.1  4554.1 19919.5  58796.0    58845
read      420.4   615.8    68.9   114.1   135.3   323.7   404.4   453.1   493.5   549.0   633.4   850.7  2498.7  6409.0 27655.6  67214.0    66993
read      425.1  1034.9    74.4   114.1   137.1   301.4   389.4   450.2   495.3   545.7   611.1   706.0  3210.8 12243.0 31937.4  10961.5    10977
read      492.0   624.4    68.9   111.2   130.1   302.6   399.4   478.3   568.3   841.0  1347.3  1714.6  2202.3  5786.7 17839.1  51197.0    51529
read      519.6   901.0    68.9   109.7   127.1   302.1   394.3   466.9   543.2   743.3  1444.8  1801.5  2578.7 10202.2 32013.0  48339.5    48344
read      654.1  2111.4    80.4   132.3   169.7   305.7   375.0   420.6   456.5   507.6   629.6  2048.1  7935.8 31422.9 37438.6   5885.5     5902
read      906.2  1250.3    74.4   279.7   336.2   456.6   830.8  1502.8  1583.6  1688.6  1848.1  2032.2  3042.8 19676.2 35700.9  70796.5    71602
read      501.8   664.9    74.4   113.7   133.1   323.7   426.6   517.3   628.8   914.7  1262.9  1538.0  2088.6  6955.3 28498.3  41742.0    41886
read      527.9   735.8    74.4   114.7   135.4   320.4   424.2   514.1   620.2   969.1  1411.7  1737.6  2303.4  7563.2 28395.2  47709.5    47456
read      630.3   842.4    74.4   202.9   287.6   459.2   521.6   601.2   763.5   892.1  1094.3  1700.2  2330.7  9747.8 35841.3  93637.5    93939
read      554.3  1564.6    74.4   114.9   136.5   319.9   441.8   537.7   641.9   747.4   850.7  1014.5  5199.4 30911.1 36580.1  16891.5    16890
read      537.5   725.0    74.4   115.4   136.0   324.7   435.6   543.8   709.2  1083.7  1389.1  1662.2  2417.5  7954.7 30061.8  45477.0    45689
read      503.5   577.5    74.4   113.2   133.3   325.4   437.6   573.1   819.5  1041.3  1201.0  1379.8  1736.8  7302.1 11039.6  32871.5    32790
read      521.8   784.3    68.9   113.6   134.0   320.1   425.9   513.6   626.1  1019.0  1351.4  1643.5  2192.8  7664.5 31462.1  44085.0    44044
read      545.1  1205.5    74.4   107.8   127.7   313.8   450.8   626.1   824.3   953.3  1085.4  1249.5  2842.1 17156.1 32168.5  28055.0    28149
read      541.7  1018.1    68.9   107.2   127.5   314.6   425.1   538.8   773.3  1073.8  1277.3  1496.1  2601.3 13036.2 37139.2  39927.0    39739
read      497.3   757.5    68.9   118.8   147.0   343.7   425.0   489.5   552.7   648.9   848.3  1616.4  2657.5  8208.8 30770.6  72754.0    72475
read      397.5   556.5    74.4   119.5   146.4   333.8   406.2   451.0   487.8   540.3   620.9   745.7  2129.6  6414.7 30151.6  93862.0    93882
read      532.2  2010.3    74.4   117.8   147.0   270.2   331.8   372.1   401.9   438.9   492.0   659.2  6951.3 31652.6 58204.3   6713.5     6692
read      504.5   713.8    74.4   108.1   127.7   302.5   401.5   490.1   593.6   947.6  1349.1  1654.0  2294.3  6215.7 27870.5  50167.0    50406
read      635.2  1078.4    74.4   145.0   199.6   389.0   479.4   590.8   703.9   912.1  1524.7  1797.3  2871.5 12682.7 32311.1  83003.0    83055
read      427.1   755.2    68.9   110.6   130.7   318.1   402.2   454.1   496.0   556.8   643.8  1073.6  2204.9  7844.2 31307.5  55403.5    55609
read      615.2  1760.6    74.4   109.7   132.1   319.2   470.2   602.5   683.1   758.6   841.1  1009.5  7697.2 31192.6 36344.9  16989.0    16968
read      528.9   823.1    68.9   108.4   127.7   311.6   417.7   528.5   723.3  1070.9  1307.4  1567.9  2528.1  8748.7 31388.8  42989.5    43031
read      504.4  1054.3    68.9   109.2   130.9   318.9   482.7   614.3   687.2   754.0   828.7   943.8  3815.7 13476.8 32070.0  17256.0    17236
read      529.1  1001.4    68.9   122.5   155.5   360.3   436.4   504.9   571.3   662.7   828.4  1639.8  2884.3 12523.2 35585.2  81833.0    82183
read      486.0   781.0    68.9   107.9   126.7   309.2   406.3   491.4   580.4   840.6  1189.0  1449.1  2026.9  8852.9 31938.6  42153.5    42212
read      636.3  2259.8    74.4   110.6   132.6   314.4   443.0   522.0   570.6   623.9   689.6   854.2  7904.0 32291.5 42258.9  12142.5    12244
read      503.7   725.5    68.9   110.7   130.5   294.7   388.5   471.3   577.6   923.9  1369.5  1713.1  2361.7  8198.7 30696.7  61720.5    61777
read      498.4   803.1    68.9   107.2   126.0   308.5   416.8   530.3   748.0  1013.6  1195.8  1379.1  1867.3  8336.2 36034.9  36915.5    36984
read      482.1   653.8    68.9   105.6   124.2   307.0   437.5   619.1   816.7   938.1  1057.3  1205.5  1983.3  6393.5 30993.7  29059.0    29093
read      524.6   703.4    68.9   113.7   135.4   320.9   428.0   528.5   685.6  1076.3  1346.0  1592.0  2152.6  8427.7 21852.2  41727.5    41715
read      577.6   915.3    68.9   118.3   141.3   341.8   464.9   619.2   903.5  1137.7  1322.9  1543.8  3292.1  9434.0 31570.1  34701.5    34838
read      495.0   869.6    74.4   122.9   149.0   356.7   446.7   505.0   554.9   629.6   756.9  1416.4  2763.1 10776.3 31927.9  63318.5    63574
read      598.8  1333.0    74.4   119.3   144.1   345.0   491.2   669.5   839.1   972.9  1113.8  1322.5  4248.5 20148.0 32454.6  24332.5    24401
read      524.9   795.7    68.9   109.5   130.9   320.7   447.7   606.9   837.3  1022.9  1179.3  1377.2  2228.5  9232.3 31488.5  32243.0    32025
read      561.4   748.2    74.4   164.7   226.6   422.5   502.7   565.8   643.5   760.1   935.0  1529.4  2158.6  9264.8 31182.1  99066.0    98971
read      483.6   993.5    68.9   106.1   124.9   303.0   421.8   528.1   664.3   794.6   909.9  1068.9  2972.8 10245.2 35287.2  23567.0    23657
read      478.9   607.3    74.4   115.8   140.9   323.1   411.5   477.5   542.3   640.1   975.4  1631.1  2610.6  4657.4 14221.0  67563.5    67877
read      449.6   596.8    68.9   109.8   129.1   307.5   397.5   463.8   526.9   635.3   983.3  1536.3  2116.0  4548.4 28432.2  53772.0    53849
read      505.8   959.7    68.9   117.9   146.9   347.0   420.6   478.4   538.9   626.0   753.7  1567.9  2946.0 11636.6 32471.3  79507.0    79536
read      532.1  1353.8    68.9   108.2   129.5   313.4   451.9   576.1   658.1   731.9   814.6   958.7  4525.0 30183.1 32421.5  17033.5    17081
read      504.1   798.4    68.9   106.8   125.4   306.8   412.6   515.9   695.8  1031.4  1224.7  1425.6  1963.1 10139.0 31416.7  39076.5    39024
read      501.7   951.9    68.9   104.8   124.1   304.3   440.2   633.0   787.0   887.2   985.1  1126.6  3309.2 10445.1 32208.9  26126.5    26125
read      543.5  1096.8    68.9   108.4   129.4   313.2   434.2   565.3   800.6  1011.9  1171.6  1364.2  2899.4 16354.8 32388.7  33655.5    33388
read      634.5  1815.0    68.9   107.0   127.6   316.3   492.7   657.5   750.7   831.1   927.0  1123.2  7214.8 30962.2 34617.2  20978.0    20979
read      619.9  1086.4    74.4   181.0   253.9   416.2   500.5   591.1   690.8   816.0  1200.4  1640.2  2652.9 16630.3 32365.7  95668.0    95865
read      413.8   665.8    68.9   112.3   134.4   318.8   396.1   444.9   485.4   541.4   624.0   795.9  2502.2  7517.9 30744.8  74088.0    73949
read      414.5   679.5    68.9   110.4   131.0   316.3   398.8   447.7   487.5   540.6   619.5   826.8  2339.0  9111.2 25055.0  60990.5    60987
read      480.7   678.2    68.9   105.5   124.6   296.9   385.4   453.7   522.7   665.2  1333.0  1729.9  2247.4  7878.7 17654.7  54115.5    54175
read      545.6  1043.3    68.9   108.7   129.3   308.3   404.3   487.6   589.1   958.4  1441.9  1739.4  2579.0 13337.0 32282.8  51535.0    51484
read      502.7   841.3    68.9   107.1   126.7   308.8   412.8   513.1   675.8  1044.9  1249.5  1450.9  1923.2 12043.6 31569.8  39807.0    39771
read      513.8   808.5    74.4   111.1   132.4   319.4   435.1   570.4   804.1  1012.6  1176.4  1359.6  1860.9 10531.7 31471.8  32763.0    32864
read      527.8   668.2    74.4   118.4   139.7   328.7   432.9   526.0   639.3  1046.8  1389.2  1665.6  2174.5  6861.9 20204.3  41920.0    42033
read      522.1   675.4    74.4   117.8   138.6   325.1   430.1   520.3   632.2   985.6  1387.6  1718.1  2216.0  5868.1 30618.8  43726.5    43808
read      502.9   714.1    68.9   111.3   130.1   305.9   399.5   474.7   562.8   854.7  1429.7  1726.6  2142.8  7571.0 30321.7  45711.5    45785
read      468.7   557.7    68.9   109.5   128.1   303.8   404.3   504.2   662.2   985.1  1185.4  1372.1  1704.5  4857.6 16818.6  35786.5    35582
read      449.2   500.3    68.9   110.1   128.4   298.2   392.1   483.9   619.9   951.5  1152.2  1336.5  1593.8  3494.0 18443.0  38802.5    38504
read      436.2   713.6    68.9   109.6   130.4   319.2   462.6   567.3   622.5   677.2   738.9   830.7  2431.2  6949.2 30673.7  15362.0    15320
read      523.3   771.8    74.4   121.5   152.6   358.0   434.0   502.1   579.1   695.7  1045.6  1688.1  2699.8  8224.6 31793.7  74259.5    74264
read      471.2   757.3    68.9   108.1   126.7   307.4   401.0   475.5   549.3   724.9  1166.8  1445.6  2007.4  8346.3 31810.3  43706.0    43890
read      448.7  1445.0    80.4   124.6   156.6   274.9   335.9   372.0   397.9   430.7   477.2   597.3  4093.7 30845.2 32491.8   6075.5     5962
read      495.8   679.7    68.9   108.3   127.9   310.3   419.2   541.4   757.7  1012.3  1205.3  1393.6  1808.6  7469.2 30941.0  38001.0    38365
read      465.1   729.6    68.9   110.1   129.4   301.0   392.2   456.5   513.6   613.3  1031.1  1611.8  2183.2  8962.3 28809.6  55852.0    55971
read      468.3   723.8    68.9   106.6   126.4   309.8   458.5   641.1   766.9   854.4   938.2  1056.9  1917.1  7619.1 32304.4  23194.0    23217
read      591.0   701.5    74.4   145.3   198.2   403.3   483.7   569.5   700.6   873.2  1480.1  1752.4  2657.6  6185.9 28998.9  87512.0    87681
read      396.2   585.4    68.9   121.2   148.0   333.4   405.5   450.9   487.8   540.6   620.3   743.2  1875.0  6889.8 30839.4  91926.5    91728
read      390.8   521.0    68.9   120.7   147.6   331.7   404.4   450.8   487.7   538.2   613.6   731.4  1745.4  5284.9 22369.1  96701.0    96668
read      389.7   484.0    68.9   114.1   136.3   320.2   394.3   439.7   476.9   529.3   609.9   744.5  2349.6  5648.2  8788.2  80327.0    80475
read      489.4   837.1    74.4   108.6   128.0   313.5   441.4   588.1   768.5   906.6  1025.9  1175.0  1716.6 11018.5 36030.1  27133.5    27150
read      499.0   688.2    68.9   109.9   128.8   297.4   395.6   487.1   608.4   977.1  1331.2  1635.7  2150.8  7384.8 15027.4  53206.0    53444
read      494.1   739.4    74.4   108.4   128.6   318.0   477.8   669.2   782.6   871.2   970.0  1116.4  2346.1 10426.2 30896.4  23648.5    23737
read      445.9   479.8    68.9   122.2   152.2   353.3   428.6   482.2   530.2   601.8   721.3  1185.2  2057.1  4141.0 10845.8  87772.5    87776
read      387.5   523.7    68.9   114.0   135.9   317.5   390.3   436.2   474.6   527.7   604.8   728.9  2508.1  6584.1 20111.4  82532.0    82175
read      384.7   412.1    74.4   121.3   148.7   332.4   402.1   446.4   483.2   536.5   617.1   738.2  1635.8  4521.6 11364.5  98493.0    98548
read      489.7   706.9    68.9   107.9   126.5   309.5   411.8   513.2   661.2   980.5  1187.5  1386.9  1951.6  9644.7 30602.4  37919.5    37704
read      424.2   645.8    68.9   112.4   133.6   312.0   396.6   448.4   490.8   551.6   655.2  1186.2  2346.1  7908.2 30307.4  64809.5    64701
read      380.6   391.1    68.9   110.5   130.2   310.2   390.5   437.9   476.9   529.1   599.4   737.7  2224.7  3491.0  8172.3  68982.0    69089
read      394.6   542.7    68.9   119.2   145.0   331.3   403.8   448.5   485.7   538.3   616.8   740.3  2050.9  5873.6 28424.9  90153.0    89785
read      466.6   858.8    68.9   109.4   130.6   320.2   453.2   560.6   645.9   724.8   807.6   927.8  2814.9  8766.1 31953.1  16853.0    16676
read      545.2   739.3    68.9   120.9   152.4   366.9   451.9   527.5   607.8   735.3  1417.8  1765.4  2717.9  6424.9 30951.8  69370.0    69604
read      391.8   400.6    68.9   127.1   156.2   345.5   419.7   465.2   502.9   551.6   631.4   758.9  1183.4  4139.5 12473.8  99620.5    99682
read      390.4   459.9    68.9   125.2   152.3   334.9   406.7   453.6   491.8   545.1   621.7   738.0  1583.9  4912.8 15234.9  97885.0    97693
read      446.5   682.6    74.4   112.7   134.5   317.9   442.9   545.6   639.2   721.5   803.5   915.2  2594.7  8032.8 15696.3  17381.0    17381
read      516.1   845.3    68.9   108.8   127.4   309.8   419.2   539.4   767.6  1055.5  1239.0  1425.3  2002.5  9038.5 31889.5  40028.0    40069
read      602.6  2176.8    74.4   115.1   142.8   307.8   399.7   450.7   485.3   524.7   581.9   721.9  8464.7 36480.1 40523.5   8850.0     8841
read      465.1   531.3    68.9   107.2   126.0   289.9   380.2   445.4   509.3   634.1  1325.7  1779.1  2279.7  3210.3  9096.8  56284.0    56576
read      468.0   757.9    68.9   107.4   127.9   312.6   466.0   634.4   738.2   823.7   910.8  1033.2  1583.3  7278.8 31477.4  21725.0    21599
read      478.9   604.4    68.9   109.2   128.7   296.5   389.3   464.1   543.7   771.0  1299.9  1677.5  2173.2  6190.3 11020.7  53008.5    53003
read      484.0  1071.9    68.9   109.7   131.4   320.9   481.0   639.4   732.8   813.7   890.5   998.5  1782.7  9382.9 49104.7  19837.0    19831
read      548.9   818.3    68.9   127.1   163.2   376.3   459.0   533.2   614.9   737.5  1307.2  1681.1  2656.7  8910.6 32213.2  80328.5    80340
read      461.0   643.5    68.9   107.7   126.8   311.7   421.3   516.5   637.2   854.3  1024.5  1202.8  1664.3  8518.4 30424.8  28714.0    28765
read      470.8   722.7    68.9   107.3   127.1   308.7   449.3   635.7   781.3   887.3   987.4  1115.0  1399.4  7637.5 36418.7  25400.5    25572
read      531.3  1033.0    68.9   108.7   128.5   310.2   413.9   514.4   703.9  1019.3  1216.4  1417.5  3008.1 11576.5 35326.3  37150.5    37071
read      541.1   694.3    74.4   122.3   156.4   359.6   442.6   524.9   615.6   741.3  1444.9  1746.3  2590.4  6820.9 24172.8  75820.0    75819
read      446.4   567.8    68.9   107.8   126.7   308.6   398.7   464.0   527.0   640.6  1100.1  1437.4  1890.8  4644.1 28052.5  44246.0    44359
read      619.1   635.8    74.4   211.1   287.9   445.3   543.5   638.8   742.5   895.8  1413.9  1681.4  2188.1  6674.1 23564.3  95965.5    95960
read      390.7   437.5    68.9   109.7   129.0   310.7   394.9   442.9   481.3   533.9   613.6   835.9  2115.9  4342.1 10263.7  59739.5    59630
read      453.0   629.6    74.4   110.2   128.7   306.8   400.0   465.3   529.5   641.7  1069.3  1486.2  1985.7  6659.2 28791.3  47967.0    47930
read      433.2   700.4    68.9   114.3   136.9   327.7   411.7   464.9   508.2   568.6   662.8   971.3  2437.1  8391.9 31373.4  65827.0    65545
read      393.3   524.2    68.9   121.7   148.7   336.9   409.8   453.6   490.2   541.1   619.6   742.6  1509.6  6153.3 18798.5  94011.5    94038
read      446.1   483.0    68.9   109.5   129.5   309.1   404.1   469.3   529.7   630.7   991.4  1541.4  2028.5  3480.4  8545.5  51879.5    51806
read      476.7   572.0    68.9   108.0   126.0   297.5   390.6   469.5   565.6   921.8  1325.1  1605.3  1989.9  3924.0 16078.9  48968.5    48712
read      502.0  1677.4    74.4   110.2   132.8   320.7   451.3   534.2   584.1   635.8   695.6   796.2  4577.1 31404.0 63221.2  13044.5    13115
read      454.2   572.5    68.9   116.1   141.2   339.0   417.7   470.4   520.3   595.9   715.8  1477.9  2618.5  5288.8 10034.5  76438.5    76569
read      508.1  1250.2    68.9   109.2   129.2   317.5   462.3   592.5   692.7   779.4   875.0  1030.0  2479.5 18906.3 36376.2  19431.0    19372
read      451.4   599.4    68.9   113.2   133.2   311.4   400.9   464.0   520.7   617.8   863.4  1562.9  2281.8  4700.6 15717.6  59585.5    59331
read      393.1   443.4    74.4   111.0   130.9   314.5   398.0   445.3   484.2   537.6   616.5   806.0  2143.2  3879.6  9134.1  62776.5    62597
read      512.1   877.1    68.9   109.8   130.1   319.3   423.6   519.7   639.1   937.0  1203.7  1433.9  2250.6  8771.5 31821.1  37725.0    37702
read      490.0   612.6    68.9   107.6   127.2   306.8   411.6   526.1   709.0  1011.5  1239.5  1456.7  1860.1  6447.8 14922.3  41918.5    41975
read      480.9   645.7    68.9   108.4   127.2   312.4   459.9   660.1   816.9   917.3  1017.0  1158.4  1592.4  7188.9 29953.2  26088.0    26100
read      530.3   712.4    68.9   127.6   164.8   379.9   464.5   530.9   603.4   716.8   945.4  1615.4  2645.1  8923.2 30370.6  82574.0    82500
read      474.6   680.2    68.9   110.0   129.6   310.6   406.5   486.5   567.3   761.6  1202.8  1530.0  2009.4  6188.0 31225.4  50782.5    50756
read      470.8   537.8    68.9   117.1   140.7   325.6   414.6   480.0   542.1   637.7   977.1  1610.4  2350.4  3634.9 16058.0  66760.5    66696
read      457.6   603.0    63.8   109.6   128.7   305.0   395.2   461.8   526.3   642.4  1116.2  1576.0  2130.7  4385.2 19252.5  53189.0    53364
read      585.9  2136.5    74.4   112.7   136.0   318.2   429.6   491.7   533.1   579.4   639.0   747.1  6131.1 35157.1 54021.2  10412.0    10413
read      486.0   661.4    68.9   115.2   139.2   313.0   403.9   474.3   542.1   663.7  1176.2  1756.1  2497.6  5046.1  9503.2  64809.5    64876
read      395.0   475.8    68.9   111.6   132.4   316.1   395.1   441.9   480.8   535.2   614.3   777.7  2359.5  4339.3 15517.6  69367.0    69079
read      494.6  1053.8    68.9   108.9   130.4   314.1   462.3   610.0   706.4   787.1   871.1  1004.2  3030.6 13321.4 35745.9  19486.5    19447
read      463.9   689.9    68.9   118.9   146.7   350.2   425.6   476.7   522.7   592.0   706.0  1213.1  2720.5  8751.7 28778.8  80990.0    81182
read      488.6   841.4    74.4   107.4   127.2   312.5   444.8   593.1   754.4   868.8   978.1  1125.5  2643.8  7835.2 31853.2  25066.0    25265
read      524.4  1694.8    74.4   113.2   138.4   316.6   421.5   478.3   516.4   557.8   615.2   760.0  5376.4 31239.5 61859.2   9832.5     9699
read      480.7   635.0    68.9   108.0   126.8   300.3   393.7   474.9   573.4   900.9  1309.9  1566.4  1967.5  5974.9 22374.8  48648.5    48659
read      658.2   806.5    68.9   142.2   194.9   384.2   506.7   680.5   870.4  1471.1  1606.3  1873.9  2741.5  9544.0 30783.3  75037.0    75126
read      377.0   397.4    68.9   119.8   145.1   325.4   397.4   440.2   475.2   525.2   598.2   719.2  1555.9  4579.4 10097.5  96732.0    96559
read      400.2   562.3    68.9   110.6   130.6   315.6   398.0   447.2   487.4   540.7   620.6   815.8  2038.6  6579.5 15020.1  56005.5    55885
read      476.1  1313.8    74.4   114.3   139.2   300.7   387.6   442.5   480.8   524.3   583.7   717.9  5047.9 28829.6 35364.3   9152.5     9039
read      451.6   566.6    68.9   114.7   139.5   329.1   413.1   466.1   516.0   588.8   709.3  1431.9  2622.9  5577.5 12862.9  66106.0    66378
read      475.3   682.3    68.9   108.6   127.7   307.8   406.3   491.8   582.0   822.5  1174.1  1427.3  1997.2  6864.2 31149.9  41374.5    41225
read      498.7   676.8    68.9   109.9   129.8   303.6   399.8   485.3   579.8   891.2  1345.8  1684.6  2225.0  6551.3 24388.9  52476.5    52371
