1621816935.7875814	3,2
1621816936.4498863	3
1621816940.5875554	3,2
1621816944.2910035	3
1621816945.0303962	3,2
1621816949.8789628	3
1621816964.7991128	3,2
1621816971.663963	3
1621816975.1126902	3,2
1621816979.9686468	3
1621816989.7719398	3,2
1621817000.8317904	3
1621817029.9807959	3,2
1621817038.883038	3
1621817039.6057625	3,2
1621817049.8549747	3
1621817059.4267912	3,2
1621817060.1872098	3
1621817064.9689293	3,2
1621817069.823529	3
1621817100.3466654	3,2
1621817129.6459856	3
1621817150.2189653	3,2
1621817155.1354153	3
1621817164.7524464	3,2
1621817168.920274	3
1621817194.7842808	3,2
1621817205.1776562	3
1621817210.0190625	3,2
1621817215.023824	3
1621817219.8585527	3,2
1621817224.776216	3
1621817234.3412704	3,2
1621817239.872192	3
1621817244.7268867	3,2
1621817249.7066061	3
1621817259.9773993	3,2
1621817264.788202	3
1621817270.2242343	3,2
1621817279.7913153	3
1621817294.705849	3,2
1621817300.1910918	3
1621817315.1185133	3,2
1621817317.218818	3
1621817318.6294777	3,2
1621817319.3814414	3
1621817324.863389	3,2
1621817329.7000878	3
1621817335.1574576	3,2
1621817339.9928317	3
1621817345.453054	3,2
1621817355.0148232	3
1621817365.2136886	3,2
1621817370.0486183	3
1621817374.861772	3,2
1621817379.7071722	3
1621817385.1455495	3,2
1621817415.0898573	3
1621817434.7724109	3,2
1621817444.9868655	3
1621817464.7454233	3,2
1621817470.1216962	3
1621817480.1431742	3,2
1621817484.8735392	3
1621817514.7903829	3,2
1621817524.831229	3
1621817534.8519673	3,2
1621817542.2213252	3
1621817560.2051353	3,2
1621817564.9757373	3
1621817574.979404	3,2
1621817579.7218578	3
1621817582.4582732	3,2
1621817589.410329	3
1621817600.0775714	3,2
1621817604.8392665	3
1621817614.8422055	3,2
1621817620.237765	3
1621817624.9458773	3,2
1621817632.333403	3
1621817635.055764	3,2
1621817639.8346767	3
1621817665.0932522	3,2
1621817682.4815845	3
1621817730.296326	3,2
1621817735.2374175	3
1621817749.8934116	3,2
1621817754.5949125	3
1621817759.9695914	3,2
1621817780.0116265	3
1621817788.038893	3,2
1621817788.787233	3
1621817794.820353	3,2
1621817810.2009742	3
1621817814.9096851	3,2
1621817830.274026	3
1621817834.9784184	3,2
1621817849.6965814	3
1621817865.010459	3,2
1621817869.7447453	3
1621817885.7278082	3,2
1621817889.8860176	3
1621817905.1932635	3,2
1621817909.938344	3
1621817915.2986097	3,2
1621817920.7319393	3
1621817921.4518833	3,2
1621817924.8442175	3
1621817930.2302234	3,2
1621817940.3647387	3
1621817955.0149765	3,2
1621817959.7360013	3
1621817965.0905657	3,2
1621817975.1445513	3
1621817989.7899594	3,2
1621817995.321355	3
1621818000.032925	3,2
1621818006.0873268	3
1621818014.7659826	3,2
1621818024.8313851	3
1621818030.1751204	3,2
1621818034.924184	3
1621818050.2618914	3,2
1621818062.9814925	3
1621818070.3489351	3,2
1621818075.135492	3
1621818095.1314988	3,2
1621818115.1831217	3
1621818119.9123337	3,2
1621818124.6637957	3
1621818130.0335815	3,2
1621818134.7847228	3
1621818144.8054938	3,2
1621818155.0697227	3
1621818159.7800488	3,2
1621818170.5368397	3
1621818179.915795	3,2
1621818184.6586587	3
1621818200.0109127	3,2
1621818204.7610908	3
1621818210.1747437	3,2
1621818230.2009957	3
1621818234.9136002	3,2
1621818250.9622555	3
1621818264.9768786	3,2
1621818275.0506558	3
1621818285.088835	3,2
1621818295.157224	3
1621818309.8301985	3,2
1621818335.208642	3
1621818337.2973561	3,2
