ubuntu@client-measure-pmp6:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.226 -a 10.156.15.225 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1500 --qps_interval 5 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 300 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133)
Average QPS expected = 51692
Timestamp start: 1621816934109
Timestamp end: 1621818434668

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      627.6  1973.4    74.4   113.4   138.6   334.2   463.2   558.8   614.4   670.5   739.7   911.5  7885.3 31235.5 50490.9  12586.4    12441
read      525.0   787.6    68.9   110.4   133.5   322.2   410.9   470.2   532.0   635.3  1485.8  2023.4  2686.3  9138.4 28394.7  56169.6    56208
read      590.9  1674.6    74.4   111.5   135.1   336.1   479.7   612.6   699.9   777.4   865.6  1014.0  6026.6 30392.7 41617.7  17632.8    17446
read      476.0   721.1    68.9   124.5   155.9   369.1   444.1   496.2   541.2   612.4   737.2  1122.5  2619.0  8803.0 30738.7  86772.8    86943
read      514.7   836.9    68.9   107.7   127.3   320.3   407.3   468.4   530.5   632.1  1491.5  1862.4  2428.1  9372.2 31122.5  48946.0    49138
read      502.3   723.8    68.9   105.7   125.1   314.5   401.8   460.8   518.4   612.6  1514.2  1892.4  2382.7  8079.7 18877.8  49831.4    49839
read      495.3   706.0    68.9   103.4   120.6   308.1   392.7   450.1   508.9   604.2  1513.9  1831.4  2315.9  7180.3 20010.2  47594.4    47752
read      559.6  1116.4    74.4   108.3   128.1   327.7   462.8   602.5   851.9  1002.5  1125.1  1280.0  3898.0 14528.6 32483.8  27307.4    27181
read      647.1  2474.6    80.4   128.4   166.1   283.1   347.8   386.2   415.0   451.2   505.8   815.3  9297.0 32217.6 42496.9   6138.0     6170
read      634.8  2443.2    80.4   122.4   158.0   295.3   373.9   420.5   453.4   492.2   544.0   680.2 10228.4 35499.1 39730.3   7271.0     7187
read      557.6   797.6    68.9   170.8   235.3   435.8   503.2   548.7   621.5   750.8   883.0  1415.9  2195.9  9433.4 31806.9  99259.0    99387
read      408.0   570.1    68.9   122.6   151.0   343.5   418.9   465.7   504.5   557.2   633.5   762.5  1848.1  7627.4 25052.6  92006.0    91970
read      421.5   653.8    68.9   117.2   142.6   333.6   412.6   463.9   504.6   558.5   638.1   786.6  2827.8  7135.4 30712.1  79642.6    79658
read      428.5   687.5    74.4   114.1   136.0   328.9   417.3   472.3   517.2   575.4   660.7   889.5  2275.3  7440.4 30949.6  59294.6    59230
read      425.1   642.9    68.9   117.2   141.6   333.4   414.9   466.4   507.6   563.2   642.2   802.1  2803.5  7341.2 29482.3  78210.2    78081
read      421.3   563.2    68.9   114.9   137.0   328.6   414.4   468.8   513.0   571.0   655.5   869.3  2355.5  6795.8 18730.1  64112.6    64242
read      560.2  1157.1    68.9   106.1   125.2   328.2   419.3   503.8   588.2  1097.9  1394.9  1619.4  2943.5 16405.8 36378.3  37741.6    37702
read      493.4   604.9    68.9   107.4   125.4   319.6   409.2   481.3   555.0   819.5  1412.4  1664.4  2019.7  5071.6 14265.5  40597.6    40686
read      492.4   506.2    68.9   113.2   134.4   334.5   453.2   568.4   821.5  1035.4  1171.2  1323.4  1591.8  4636.2 11906.6  30355.2    30376
