1621799211.8482046	3,2
1621799214.2043629	3
1621799216.1478357	3,2
1621799218.4916148	3
1621799221.2448735	3,2
1621799224.014334	3
1621799228.7796063	3,2
1621799233.2586737	3
1621799236.0761733	3,2
1621799236.814719	3
1621799242.9500818	3,2
1621799249.1410272	3
1621799253.2528393	3,2
1621799253.992112	3
1621799262.5676718	3,2
1621799264.2092304	3
1621799264.9336617	3,2
1621799266.4735062	3
1621799267.2212734	3,2
1621799268.0039856	3
1621799270.0905914	3,2
1621799270.8355992	3
1621799272.2403705	3,2
1621799272.9774697	3
1621799275.0812147	3,2
1621799275.8550322	3
1621799277.280878	3,2
1621799278.7222962	3
1621799282.1530437	3,2
1621799282.8910809	3
1621799287.7592068	3,2
1621799289.2068791	3
1621799289.935546	3,2
1621799290.7486348	3
1621799292.1506553	3,2
1621799294.3658583	3
1621799295.7737494	3,2
1621799299.0032945	3
1621799300.0788348	3,2
1621799306.247965	3
1621799311.0289707	3,2
1621799311.7981553	3
1621799315.9118316	3,2
1621799316.740034	3
1621799318.8377793	3,2
1621799320.2803576	3
1621799325.7266386	3,2
1621799327.845998	3
1621799329.948707	3,2
1621799332.0590956	3
1621799334.826499	3,2
1621799336.3061461	3
1621799338.3930278	3,2
1621799339.1758363	3
1621799345.9711318	3,2
1621799346.790222	3
1621799348.1918125	3,2
1621799351.1446884	3
1621799355.9257324	3,2
1621799359.4433897	3
1621799368.9656696	3,2
1621799369.7252004	3
1621799375.23276	3,2
1621799378.7270908	3
1621799382.1506782	3,2
1621799385.0110679	3
1621799385.7367258	3,2
1621799389.2299638	3
1621799389.9634862	3,2
1621799392.8292215	3
1621799400.304689	3,2
1621799401.0789666	3
1621799403.840009	3,2
1621799404.7974665	3
1621799406.2008889	3,2
1621799406.978462	3
1621799409.058474	3,2
1621799411.8821962	3
1621799413.9590952	3,2
1621799414.7141745	3
1621799416.8007343	3,2
1621799418.2348156	3
1621799423.006402	3,2
1621799424.8171208	3
1621799426.2228038	3,2
1621799427.649245	3
1621799429.0574708	3,2
1621799429.9796362	3
1621799432.7687564	3,2
1621799436.2681203	3
1621799437.003628	3,2
1621799437.8088737	3
1621799439.2311132	3,2
1621799439.9844642	3
1621799442.0936317	3,2
1621799445.6507378	3
1621799447.0752172	3,2
1621799447.8239405	3
1621799449.2494597	3,2
1621799449.9913063	3
1621799452.1011345	3,2
1621799454.2171001	3
1621799454.9645138	3,2
1621799457.0764985	3
1621799459.1751862	3,2
1621799459.9254997	3
1621799466.1339598	3,2
1621799469.0259514	3
1621799469.7581644	3,2
1621799473.233554	3
1621799476.0131345	3,2
1621799478.1487436	3
1621799480.2538562	3,2
1621799482.3766818	3
1621799485.15103	3,2
1621799490.0320432	3
1621799490.7655973	3,2
1621799492.2193305	3
1621799496.3541875	3,2
1621799497.8156433	3
1621799499.915795	3,2
1621799502.0999784	3
1621799502.8374612	3,2
1621799504.971272	3
1621799507.0671916	3,2
1621799507.7974746	3
1621799511.2480502	3,2
1621799512.0063891	3
1621799512.7663054	3,2
1621799514.2577252	3
1621799519.1153054	3,2
1621799519.8603313	3
1621799523.325759	3,2
1621799526.105538	3
1621799526.8407798	3,2
1621799528.2834816	3
1621799533.7855334	3,2
1621799535.2238913	3
1621799537.3094144	3,2
1621799538.748386	3
1621799540.1467032	3,2
1621799544.997809	3
1621799545.7321427	3,2
1621799547.1529331	3
1621799549.229047	3,2
1621799549.9940138	3
1621799552.7549314	3,2
1621799554.188113	3
1621799554.9187186	3,2
1621799555.7039359	3
1621799559.806856	3,2
1621799563.260582	3
1621799568.0528674	3,2
1621799572.897976	3
1621799574.298607	3,2
1621799575.7352097	3
1621799577.1305115	3,2
1621799577.8759177	3
1621799583.3411825	3,2
1621799586.83903	3
1621799590.28663	3,2
1621799591.0435083	3
1621799591.7845712	3,2
1621799593.892146	3
1621799595.9814966	3,2
1621799596.7834983	3
1621799598.1925843	3,2
1621799601.0379827	3
1621799603.7881403	3,2
1621799607.9254715	3
1621799612.0411437	3,2
1621799616.192614	3
1621799616.9383426	3,2
1621799619.038848	3
1621799621.7970026	3,2
1621799623.9119895	3
1621799625.9927309	3,2
1621799628.0976164	3
1621799632.8787346	3,2
1621799634.9834802	3
1621799639.763249	3,2
1621799641.8613465	3
1621799643.9429507	3,2
1621799644.686405	3
1621799646.097595	3,2
1621799646.8524632	3
1621799648.2774127	3,2
1621799649.7119212	3
1621799655.8656964	3,2
1621799660.7298946	3
1621799664.1576314	3,2
1621799664.9083316	3
1621799666.3162136	3,2
1621799669.7911181	3
1621799671.1873116	3,2
1621799671.9432845	3
1621799673.3550959	3,2
1621799674.1117861	3
1621799674.8384135	3,2
1621799676.2627609	3
1621799676.9893863	3,2
1621799681.820482	3
1621799687.9618287	3,2
1621799688.7333093	3
1621799690.8199017	3,2
1621799692.2486658	3
1621799694.3287888	3,2
1621799695.1016657	3
1621799699.8725955	3,2
1621799701.302395	3
1621799703.3873444	3,2
1621799706.8279362	3
1621799708.2385952	3,2
1621799709.0044656	3
1621799709.7384572	3,2
1621799711.843775	3
1621799713.2554722	3,2
1621799716.0768237	3
1621799716.815162	3,2
1621799718.268502	3
1621799718.9980273	3,2
1621799719.7519698	3
1621799721.167953	3,2
1621799721.9690866	3
1621799724.7739515	3,2
1621799726.9345424	3
1621799728.362379	3,2
1621799729.1174724	3
1621799729.893516	3,2
1621799731.9982896	3
1621799732.7119114	3,2
1621799734.754486	3
1621799736.576553	3,2
1621799739.2911503	3
1621799740.0221949	3,2
1621799740.7385738	3
1621799742.1426065	3,2
1621799742.8872023	3
1621799744.9419281	3,2
1621799747.0248497	3
1621799749.072612	3,2
1621799751.1526952	3
1621799753.913978	3,2
1621799756.7266285	3
1621799758.1109993	3,2
1621799760.2130985	3
1621799766.2380831	3,2
1621799767.0019126	3
1621799767.7228448	3,2
1621799769.117271	3
1621799771.1876564	3,2
1621799773.2450318	3
1621799775.9620545	3,2
1621799776.7014368	3
