1621795011.953914	3,2
1621795021.121269	3
1621795022.5334077	3,2
1621795032.7708397	3
1621795062.3240955	3,2
1621795073.4507587	3
1621795112.9474764	3,2
1621795132.7545967	3
1621795192.9188428	3,2
1621795205.217781	3
1621795212.7963135	3,2
1621795232.8954856	3
1621795262.9710917	3,2
1621795272.6524062	3
1621795332.6916144	3,2
1621795392.6981454	3
1621795432.5776117	3,2
1621795442.6275725	3
1621795463.9217055	3,2
1621795467.3037674	3
1621795522.865347	3,2
1621795533.590666	3
1621795538.2957225	3,2
1621795541.0325325	3
1621795552.392052	3,2
1621795562.4451947	3
1621795573.145707	3,2
1621795582.5390205	3
1621795599.2147286	3,2
1621795612.6054237	3
1621795622.6127503	3,2
1621795632.6559408	3
1621795652.6482527	3,2
1621795662.2619634	3
1621795672.9418507	3,2
1621795692.30845	3
1621795722.8563173	3,2
1621795732.2308617	3
1621795782.770235	3,2
1621795792.8249614	3
1621795802.8375027	3,2
1621795812.9207585	3
1621795822.9244442	3,2
1621795842.957072	3
1621795862.296973	3,2
1621795872.352636	3
1621795882.37033	3,2
1621795892.4369843	3
1621795902.4532309	3,2
1621795932.4608707	3
1621795935.182534	3,2
1621795935.901681	3
1621795936.6232994	3,2
1621795938.0115578	3
1621795938.7287211	3,2
1621795958.741614	3
1621795961.449922	3,2
1621795962.8530672	3
1621796006.0707567	3,2
1621796022.7586064	3
1621796062.6572106	3,2
1621796072.6996703	3
1621796092.6934352	3,2
1621796102.7559857	3
1621796162.429559	3,2
1621796182.4708862	3
1621796202.45939	3,2
1621796215.4190924	3
1621796218.1583862	3,2
1621796218.9012978	3
1621796253.4934208	3,2
1621796262.9240916	3
1621796282.888815	3,2
1621796292.2660093	3
1621796332.8209689	3,2
1621796342.8786566	3
1621796362.838738	3,2
1621796372.9101882	3
1621796382.9151673	3,2
