ubuntu@client-measure-pmp6:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.226 -a 10.156.15.225 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1500 --qps_interval 2 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 750 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007, 83666, 64655, 54099, 5485, 94089, 57214, 23788, 75649, 39466, 47463, 19155, 18449, 35235, 93118, 76391, 70733, 74230, 37188, 48862, 59325, 66219, 25760, 75255, 67915, 23004, 21973, 82811, 38870, 85697, 94176, 89142, 39251, 36339, 30304, 58303, 78732, 81734, 85654, 40030, 11145, 24220, 36178, 69625, 80189, 64261, 78356, 30570, 63922, 82549, 7574, 42298, 39152, 88634, 60765, 30534, 35563, 96837, 74496, 42819, 50120, 16904, 11439, 24076, 84757, 76496, 34744, 5910, 6391, 25594, 30327, 62849, 91392, 44328, 47665, 79152, 11613, 96212, 27129, 86430, 58712, 23931, 8445, 55537, 54706, 51997, 18803, 88693, 91224, 76765, 80364, 54372, 32473, 25920, 11574, 99135, 24026, 92271, 88470, 58597, 83103, 19062, 72681, 30900, 94867, 22477, 97890, 11845, 95363, 90122, 81157, 78569, 97434, 29257, 42139, 21444, 18314, 49203, 87787, 77490, 16464, 23314, 88655, 28245, 40610, 77039, 35056, 26782, 53121, 15035, 33766, 99826, 49516, 25895, 64849, 79516, 55109, 69984, 34454, 64785, 43963, 90279, 62151, 46958, 82432, 45518, 97055, 28977, 72436, 5078, 81357, 28531, 87140, 36881, 12972, 41961, 76602, 93251, 35269, 86366, 29241, 57116, 81511, 45059, 75774, 61736, 8949, 66290, 82937, 74263, 25664, 64314, 23804, 66356, 49506, 54758, 72283, 95641, 24157, 15088, 73735, 75655, 44689, 37890, 50565, 81326, 75641, 97055, 26336, 63820, 85404, 18025, 42168, 37351, 31615, 46356, 24714, 67626, 15739, 87755, 14357, 51514, 72102, 84799, 21168, 43828, 13381, 70057, 19482, 13593, 30935, 27564, 89146, 12015, 12458, 43213, 34454, 79142, 43458, 65461, 17883, 21816, 92112, 86516, 85434, 49269, 64819, 45466, 74721, 22910, 47947, 69579, 61494, 31948, 43538, 70090, 9010, 53510, 84446, 70319, 55737, 90913, 75270, 46729, 25590, 61310, 82023, 7307, 29858, 61208, 75084, 41768, 68783, 78580, 99500, 89173, 89685, 45573, 78107, 35025, 73302, 21138, 9181, 68634, 46631, 99853, 36240, 65166, 85440, 58337, 85023, 75995, 55750, 13167, 95292, 49427, 62972, 73620, 46383, 13305, 27078, 90422, 86701, 67621, 18340, 6182, 28474, 75726, 10498, 70275, 71551, 52123, 55103, 73891, 46019, 63980, 10187, 79908, 94400, 60322, 98940, 72466, 36355, 96332, 36858, 95974, 11015, 22254, 55030, 79501, 91439, 70261, 34410, 96661, 63205, 7578, 15095, 7594, 6752, 97648, 28525, 78342, 87761, 9494, 12479, 28819, 91715, 62754, 30535, 43109, 82156, 63362, 79067, 99705, 16698, 50274, 35396, 37248, 6526, 13756, 9457, 66846, 10182, 80553, 5614, 74666, 55842, 38357, 14076, 73144, 36311, 20951, 93037, 49364, 49889, 33119, 52652, 13044, 21800, 12702, 68334, 31654, 45402, 57465, 46859, 34011, 31014, 16076, 47531, 19334, 84699, 46454, 63824, 46099, 77617, 56446, 31654, 43635, 89260, 39843, 13930, 89183, 66809, 64152, 51499, 19378, 68779, 8299, 79092, 58176, 39544)
Average QPS expected = 52042
Timestamp start: 1621804460875
Timestamp end: 1621805961451

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      659.7   882.5    74.4   220.4   298.4   427.6   500.3   681.5   790.8   919.5  1516.0  1825.9  2696.9 12505.2 31688.1  92765.0    92540
read      471.4   547.0    68.9   106.8   125.7   307.0   396.6   464.3   531.8   664.7  1288.3  1661.7  2126.8  4946.2 13144.8  49460.0    49396
read      616.0   867.2    74.4   213.2   293.2   430.7   493.9   595.6   735.9   832.4  1016.6  1657.6  2641.1 12272.6 31888.3  98073.0    97841
read      493.1   864.4    68.9   109.4   129.9   322.9   420.1   500.5   587.4   839.9  1114.4  1337.1  2259.7 11439.6 35959.3  35175.5    35404
read      618.9   708.6    68.9   135.3   183.9   390.2   473.3   618.7   747.1  1355.1  1583.5  1864.4  2696.9  8187.0 18479.6  80627.0    80451
read      397.1   621.5    68.9   114.3   139.0   323.3   394.7   439.9   479.1   532.8   614.0   745.3  2380.5  6640.4 29916.5  87225.0    87228
read      399.6   511.5    68.9   111.3   132.8   315.9   393.5   442.5   484.0   538.6   621.1   786.3  2437.9  5474.2 14413.8  75836.0    75554
read      415.8   646.4    68.9   109.3   129.2   312.8   394.7   446.2   488.0   545.0   632.9   951.0  2198.4  7979.8 30800.2  57935.5    57964
read      411.1   676.6    68.9   113.9   138.0   319.3   391.9   437.5   478.0   535.4   618.0   760.8  2702.8  8326.6 30867.4  83455.5    83546
read      459.6   557.4    68.9   105.2   124.5   299.5   384.8   438.9   493.3   574.1  1020.8  1837.5  2356.1  3962.1 11508.4  55175.5    55468
read      517.2   854.1    68.9   104.2   123.2   314.8   409.4   506.3   674.8  1073.1  1255.4  1448.4  2271.0 10029.8 32847.1  34379.5    34203
read      486.6   570.8    68.9   105.1   124.2   315.2   405.6   487.6   580.6  1055.0  1280.0  1482.3  1869.9  5655.5 15175.3  37711.5    37629
read      494.9   671.8    68.9   107.0   126.2   322.8   422.1   532.0   734.4  1049.3  1216.9  1386.2  1732.8  6704.8 31091.8  34728.0    34577
read      483.0   622.0    68.9   104.8   122.6   307.8   395.5   463.5   537.7   761.8  1343.0  1663.9  2113.6  6608.5 15974.6  47359.5    47426
read      429.1   571.8    68.9   109.8   129.5   312.2   396.9   449.6   493.8   555.6   662.3  1455.3  2351.6  5761.2 16677.8  58737.5    58845
read      422.5   607.4    68.9   113.5   135.5   326.0   409.9   461.8   503.6   563.0   647.4   867.2  2348.1  7940.6 18326.0  67317.5    66993
read      372.0   337.4    68.9   112.6   136.4   309.1   419.2   493.8   540.7   590.1   641.1   721.1   998.7  4159.2 12814.5  11059.0    10977
read      491.6   600.2    68.9   109.9   130.5   313.0   401.5   465.8   532.0   661.6  1419.6  1794.8  2236.2  6638.4 11677.6  51355.5    51529
read      493.1   730.1    68.9   104.2   121.9   302.7   390.5   449.7   507.1   615.3  1456.3  1812.9  2345.3  7013.8 29382.3  48211.5    48344
read      538.4  1927.8    74.4   126.2   164.0   288.2   346.7   383.3   411.4   446.6   505.8   827.0  6197.9 31632.2 36833.3   5887.5     5902
read      653.4   801.3    68.9   131.5   178.4   396.9   497.0   645.3   839.3  1507.3  1642.9  1914.7  2817.5  7099.2 30880.1  71182.0    71602
read      475.3   503.0    68.9   109.2   129.6   324.9   420.4   493.0   566.8   751.4  1232.8  1517.0  2002.0  4291.2 11182.3  41922.0    41886
read      524.1   567.8    68.9   111.7   133.8   334.0   434.3   512.5   596.8   882.0  1480.6  1832.2  2366.7  3476.9 11300.7  47297.5    47456
read      669.1   780.3    74.4   202.7   305.6   475.4   545.7   642.2   822.6   971.0  1528.0  1781.8  2456.8 11959.7 30983.0  93971.5    93939
read      583.9  1374.8    74.4   115.7   140.6   347.7   509.5   670.3   759.5   838.9   921.8  1066.3  6248.5 18620.5 35964.7  17016.0    16890
read      532.3   715.6    68.9   114.3   136.9   336.1   436.4   508.6   590.4   831.1  1470.7  1813.2  2324.4  6791.3 25271.6  45722.5    45689
read      533.5   866.1    74.4   108.0   126.3   330.4   425.2   511.2   621.2  1178.7  1376.3  1571.5  2007.5  7955.7 31985.5  32889.5    32790
read      512.8   723.7    68.9   108.7   126.8   322.4   410.7   469.7   534.2   648.8  1550.6  1838.5  2227.2  7311.4 28929.0  43924.5    44044
read      545.9   915.9    74.4   112.2   133.7   336.5   454.8   581.0   876.4  1076.9  1219.7  1401.2  2726.2  8313.9 36378.2  28316.5    28149
read      532.4   826.3    68.9   109.6   129.2   331.1   425.5   501.3   585.9  1048.6  1428.1  1695.5  2194.8  8230.1 31898.5  39673.5    39739
read      599.6  1103.1    68.9   121.0   155.6   372.1   445.2   519.9   628.4   785.3  1523.1  1828.3  2934.0 13583.8 32956.1  72510.0    72475
read      429.0   707.2    68.9   122.5   154.1   351.5   420.3   464.3   502.9   560.9   650.9   788.9  2513.5  7946.1 31402.1  93903.5    93882
read      425.8  1417.7    80.4   120.7   150.3   271.8   323.8   358.6   386.1   421.4   468.1   559.1  4897.0 30779.2 36993.8   6708.0     6692
read      522.5   943.7    68.9   109.0   130.3   317.8   406.8   477.7   550.2   747.6  1365.6  1725.4  2345.9 13080.3 31832.5  50147.0    50406
read      504.7  1009.4    68.9   120.7   151.9   356.9   423.6   476.1   533.8   622.7   745.7  1476.2  2890.6 12616.1 32344.6  83270.5    83055
read      428.6   671.1    68.9   109.5   129.5   313.1   394.8   446.8   493.1   558.9   662.5  1309.7  2175.1  8773.0 28535.7  55619.5    55609
read      565.1  1556.3    68.9   109.4   133.9   327.1   482.0   617.5   690.3   755.7   828.8   942.4  6298.0 30491.0 39802.7  16925.0    16968
read      521.9   877.5    68.9   102.3   120.8   313.7   401.0   471.1   548.5   942.0  1428.5  1706.3  2411.9  8624.9 31119.9  42889.0    43031
read      527.4  1096.8    68.9   106.2   128.7   322.9   482.2   645.5   722.9   795.5   872.7  1027.2  4146.5 11206.4 32455.7  17274.5    17236
read      586.2   993.1    68.9   129.7   172.6   389.4   463.0   541.2   638.2   775.3  1346.0  1800.2  2892.1 13597.8 32182.3  81969.0    82183
read      482.8   603.8    68.9   109.5   130.2   324.5   418.7   491.1   564.1   725.3  1179.9  1537.1  2226.2  6503.2 16941.1  42423.0    42212
read      549.3  1487.2    74.4   110.3   134.7   325.7   456.5   546.9   600.2   654.7   720.7   870.0  5773.9 30599.9 35635.2  12283.0    12244
read      530.3   823.4    68.9   114.8   140.8   348.0   435.8   495.6   554.7   653.3  1078.5  1884.2  2824.0  8259.6 30698.9  61670.0    61777
read      524.2   997.5    68.9   108.2   128.2   322.1   422.2   518.3   649.5   986.3  1210.4  1431.6  2417.8 13324.7 36347.7  36959.5    36984
read      501.5   786.9    68.9   106.8   125.8   315.3   432.4   579.3   814.6   968.5  1092.8  1251.3  2277.3  7962.2 32125.2  29108.5    29093
read      520.6   798.2    68.9   108.5   128.0   321.7   420.4   516.4   661.9  1058.4  1306.6  1549.5  2167.9  9303.9 30761.5  41949.5    41715
read      493.9   607.4    68.9   106.4   126.7   319.5   423.3   524.7   729.3  1034.9  1191.7  1370.4  1832.3  6481.8 20122.3  34920.0    34838
read      448.0   602.2    68.9   112.6   135.5   324.5   408.1   461.0   505.2   570.5   676.3  1507.6  2637.5  5830.0 12207.0  63704.5    63574
read      538.3  1326.4    74.4   111.9   133.1   331.2   455.8   572.4   721.1   866.5  1011.9  1205.7  2322.0 24676.4 51711.6  24396.0    24401
read      608.8  1015.9    68.9   121.0   144.7   365.3   505.0   688.6   972.7  1155.8  1323.6  1552.1  3247.4 11276.5 33048.7  31976.5    32025
read      715.0   978.9    74.4   315.5   364.4   501.4   588.8   716.1   830.2   999.7  1517.9  1731.8  2699.2 12952.8 32144.7  98873.5    98971
read      457.3   778.8    68.9   112.7   132.7   317.1   427.9   514.1   605.7   760.8   908.3  1078.5  2153.9  8808.8 32018.5  23645.0    23657
read      493.4   695.4    74.4   123.7   149.6   356.4   443.6   504.9   565.8   657.1   823.9  1523.4  2621.1  8239.4 27670.1  68111.5    67877
read      448.4   921.6    74.4   116.3   137.4   329.8   418.3   469.2   511.2   571.0   659.0   927.3  2274.2 12134.7 32423.5  53971.5    53849
read      454.6   926.8    68.9   117.7   144.1   342.1   421.3   467.8   507.3   568.3   660.1   835.8  3110.6 11394.2 32461.8  79535.0    79536
read      487.4  1131.9    68.9   108.8   130.9   313.0   432.0   539.5   641.2   726.9   814.0   937.8  3599.0 14606.6 35532.6  17107.5    17081
read      538.5   906.0    68.9   107.7   128.4   324.3   426.8   537.7   750.7  1058.5  1259.2  1471.1  2934.3  9350.1 31607.8  39234.0    39024
read      542.6  1106.0    68.9   108.4   129.2   322.8   459.0   643.1   824.0   943.5  1062.4  1217.7  3267.3 13203.2 36611.2  26219.0    26125
read      523.5   923.2    68.9   108.2   128.4   321.0   431.2   550.1   817.2  1038.6  1178.4  1350.2  2392.2 11159.6 35934.9  33488.0    33388
read      598.6  1460.3    68.9   109.0   130.7   331.4   495.6   685.1   784.7   869.8   978.0  1163.2  5406.5 24362.4 37792.5  21023.0    20979
read      650.7   831.1    74.4   255.9   324.5   438.8   502.7   671.4   789.7   890.0  1462.1  1735.2  2661.2 10648.1 31734.5  95811.0    95865
read      426.2   786.3    68.9   114.5   136.7   324.2   400.9   450.0   491.0   547.4   633.1   792.4  2692.5 11097.9 31707.4  73819.0    73949
read      401.9   561.2    68.9   110.8   131.6   315.4   397.3   448.7   488.8   544.1   624.8   797.6  2232.4  6556.9 20198.2  60980.0    60987
read      462.3   556.7    68.9   104.6   123.8   298.6   385.3   443.9   498.6   583.0  1261.9  1805.8  2293.4  3475.0 12471.4  54290.0    54175
read      484.7   703.1    68.9   103.2   121.0   298.6   383.1   437.1   496.5   586.1  1458.3  1847.0  2316.9  6695.0 25232.4  51533.0    51484
read      496.6   778.4    68.9   101.5   117.8   305.2   388.9   455.3   526.3  1020.7  1389.2  1602.8  2033.7  8719.4 31324.4  39881.0    39771
read      538.0  1043.9    68.9   107.5   129.1   324.8   432.8   534.4   738.8  1051.0  1207.1  1377.3  2178.5 15851.4 35299.3  32844.0    32864
read      523.8   848.5    68.9   108.4   129.2   324.9   421.7   506.1   600.7  1023.5  1342.7  1596.9  2230.4  8234.3 32444.8  41977.0    42033
read      523.4   841.4    68.9   108.3   128.2   319.1   414.6   505.0   629.0  1055.2  1320.3  1572.4  2134.9  8714.0 31777.0  43608.5    43808
read      514.0   881.7    68.9   103.6   122.9   312.0   404.6   470.1   535.9   711.5  1427.5  1746.6  2308.7  8372.2 31841.8  45495.0    45785
read      502.4   674.5    68.9   105.9   125.7   319.5   418.2   511.1   662.0  1065.3  1258.7  1458.8  1950.5  6716.9 30761.7  35605.0    35582
read      494.0   623.5    68.9   109.4   129.5   323.9   426.5   520.5   676.0  1045.8  1241.8  1426.8  1747.3  6046.0 27396.2  38544.5    38504
read      514.0  1173.2    68.9   113.3   138.1   338.5   494.5   612.2   677.1   740.0   812.6   936.2  3515.0 15772.5 36473.2  15413.0    15320
read      583.9   651.1    74.4   125.3   163.8   380.1   459.6   567.6   690.4   935.9  1554.6  1819.7  2650.1  7661.1 12002.8  74543.0    74264
read      493.1   704.2    68.9   106.9   126.3   313.0   400.7   472.0   547.6   828.0  1326.6  1599.1  2091.9  7321.7 29855.6  44071.0    43890
read      510.3  1854.9    80.4   124.6   161.1   283.7   339.3   374.5   400.7   432.2   474.4   596.6  5567.7 31459.2 32417.7   5968.0     5962
read      521.0   803.2    68.9   106.9   126.0   323.7   414.2   493.9   582.6  1075.6  1343.8  1581.1  2134.5  8979.5 31489.9  37905.5    38365
read      447.8   652.2    68.9   108.3   128.0   303.7   390.5   443.0   490.4   558.5   698.1  1750.5  2371.2  5026.8 30533.0  56325.0    55971
read      492.0   879.0    68.9   110.4   131.5   321.7   445.2   551.8   718.5   849.7   966.5  1131.2  2501.7 11552.0 32386.3  23149.0    23217
read      543.6   619.3    68.9   137.0   178.7   395.0   461.7   530.9   627.8   761.5  1053.7  1691.9  2473.0  5472.5 20307.4  87481.5    87681
read      392.4   401.7    68.9   120.0   146.6   331.8   407.8   453.9   490.9   543.0   624.4   760.5  1955.0  4188.8  7288.9  91645.5    91728
read      387.0   482.7    68.9   121.6   149.0   329.9   400.0   444.0   482.2   536.3   612.7   732.5  1657.6  5789.3 20003.6  96621.0    96668
read      391.2   532.0    68.9   114.1   136.5   316.6   394.7   443.4   482.6   534.5   610.0   745.8  2188.7  5069.1 23906.5  79999.0    80475
read      497.5   797.3    68.9   110.0   130.5   326.4   454.6   604.5   804.9   940.6  1071.6  1223.7  1648.4  8091.9 32154.3  27283.0    27150
read      477.8   583.9    68.9   105.2   124.8   300.2   385.7   440.4   494.7   578.2  1474.8  1913.6  2362.7  3832.7  8524.0  53403.0    53444
read      531.4  1144.0    68.9   107.7   127.6   319.4   447.9   592.9   806.1   931.2  1051.7  1189.0  3233.8 14341.8 41736.5  23832.5    23737
read      479.8   636.1    68.9   124.6   158.5   370.4   434.2   481.6   535.3   628.4   766.3  1504.3  2379.1  7898.0 20085.9  87700.0    87776
read      380.5   373.6    68.9   115.1   138.7   323.4   400.4   449.3   488.3   539.7   615.5   739.4  1896.6  3845.2  7765.6  82393.0    82175
read      394.7   506.7    68.9   121.2   149.8   335.7   407.6   451.9   488.2   540.5   622.9   749.6  1750.7  5879.0 15866.2  98380.0    98548
read      497.8   821.9    68.9   109.0   129.5   322.3   419.9   509.4   611.9   919.7  1171.1  1394.9  1937.8  9942.1 31463.2  37617.0    37704
read      443.6   615.2    68.9   113.3   136.7   321.9   404.6   458.3   504.0   571.2   680.8  1427.3  2421.4  7835.0 24153.0  64355.0    64701
read      406.6   623.5    68.9   111.7   133.5   317.8   398.2   449.1   488.7   541.9   622.1   792.8  2329.7  7480.7 30346.7  68749.0    69089
read      384.6   461.0    68.9   115.7   140.7   324.1   397.9   442.1   478.4   530.9   606.1   738.1  1948.8  5906.6 10184.2  89984.5    89785
read      489.7  1338.3    68.9   109.6   129.8   311.0   418.7   507.6   597.0   691.0   785.0   920.9  2642.8 29397.8 32273.6  16643.0    16676
read      530.4   665.5    68.9   120.1   149.5   361.6   442.4   506.4   580.8   709.8  1068.8  1817.7  2976.5  5897.2 17208.9  69183.0    69604
read      398.1   605.1    68.9   123.6   152.6   333.9   401.9   445.4   481.4   533.8   612.7   734.4  1503.4  8615.3 28478.2  99675.5    99682
read      378.4   416.3    68.9   121.5   148.7   325.9   398.6   443.6   480.4   532.0   604.2   723.2  1521.3  4329.0 11513.7  97541.0    97693
read      495.4  1163.1    74.4   111.6   135.1   326.0   458.2   580.1   669.8   746.5   832.9   953.1  3109.5 12092.1 37101.0  17430.5    17381
read      507.0   631.4    68.9   108.3   127.7   319.8   414.7   510.1   647.9  1073.2  1292.4  1498.3  2041.9  6328.5 15661.8  40048.5    40069
read      461.3  1002.5    74.4   114.9   143.0   317.0   411.6   466.8   504.6   549.8   609.0   715.0  3713.4 10032.9 44643.9   8884.0     8841
read      419.3   510.7    68.9   111.0   131.2   312.4   397.6   451.2   496.7   560.8   672.7  1317.4  2154.6  5404.5  9644.6  56022.0    56576
read      438.4   483.9    68.9   109.4   131.1   318.5   438.3   541.8   665.4   784.4   895.1  1043.4  1376.7  4855.0 15884.8  21599.0    21599
read      485.7   589.7    68.9   106.3   126.0   305.5   393.8   453.4   515.1   632.6  1434.5  1859.5  2343.3  3808.5  5972.2  52904.5    53003
read      516.0  1080.0    68.9   107.2   127.7   322.8   469.3   656.0   753.9   835.3   921.3  1060.7  3827.1  9333.3 32414.0  19802.5    19831
read      570.4   703.9    68.9   127.8   168.2   386.3   455.8   539.0   658.6   807.8  1501.7  1751.9  2636.3  8217.3 27726.7  80381.5    80340
read      500.4   746.2    68.9   108.7   127.6   318.1   432.9   552.4   803.0   982.2  1108.2  1261.0  2022.8  9672.9 31093.4  28755.5    28765
read      527.5   918.2    68.9   109.8   130.9   326.6   459.4   615.0   834.0   966.4  1082.3  1242.4  2949.9  8990.3 31942.2  25367.0    25572
read      532.9   897.1    68.9   107.1   126.8   326.5   424.8   506.4   604.8  1107.7  1365.2  1601.8  2159.4  9200.6 38470.3  37081.0    37071
read      460.3   632.2    68.9   118.2   144.1   342.8   423.2   476.4   527.2   604.3   731.8  1432.2  2645.3  7727.0 28468.3  75836.5    75819
read      497.3   692.5    68.9   109.2   129.4   322.1   418.9   496.6   584.1   878.9  1271.4  1573.7  2064.6  8106.8 31169.0  44688.0    44359
read      510.7   482.2    74.4   138.1   183.1   400.0   468.9   522.9   579.7   699.5   869.9  1564.9  2168.0  4084.6 12170.2  95587.0    95960
read      394.1   468.2    68.9   110.5   130.5   308.2   392.2   440.5   479.4   535.5   613.9   831.0  2186.1  4997.7 10133.5  59668.5    59630
read      474.3   585.7    68.9   109.2   129.5   317.2   408.0   475.2   541.7   668.7  1203.8  1622.4  2182.1  5036.3 19719.4  47784.0    47930
read      448.3   668.6    68.9   113.5   138.0   320.4   401.5   455.0   500.5   565.8   677.7  1554.7  2486.6  6982.6 28905.6  65421.5    65545
read      405.7   485.0    68.9   121.6   150.2   342.1   419.2   466.9   507.4   564.5   641.1   778.0  1964.1  4673.2 14409.9  93805.5    94038
read      441.2   485.3    68.9   108.0   127.7   310.3   395.9   450.8   501.6   574.2   789.2  1657.6  2201.5  3601.3 10930.7  51738.0    51806
read      476.5   644.6    68.9   103.7   120.8   301.6   385.7   438.1   494.8   582.2  1477.1  1820.9  2251.8  4061.0 16582.9  48799.0    48712
read      514.7  1365.1    74.4   109.0   130.5   325.8   453.9   551.5   607.6   664.4   728.9   836.6  4916.6 29647.7 32271.2  13128.5    13115
read      479.5   723.8    74.4   118.0   144.8   345.2   417.9   470.4   525.9   614.7   750.3  1546.5  2784.0  8122.3 30744.3  76490.5    76569
read      542.5  1372.8    59.1   110.5   132.6   323.4   452.8   573.9   685.6   772.9   864.5  1010.5  5354.2 29681.5 32279.6  19291.5    19372
read      455.5   653.8    68.9   109.9   131.0   309.2   392.7   447.6   496.8   568.0   747.8  1734.9  2383.2  7069.5 28088.5  59084.5    59331
read      397.8   581.1    68.9   111.0   130.7   311.3   392.1   440.9   479.5   533.1   612.4   787.0  2160.0  7044.0 30422.4  62346.0    62597
read      496.0   875.7    68.9   109.7   128.3   321.9   414.1   496.4   583.9   852.7  1156.8  1403.2  2029.6  9469.7 31783.3  37678.5    37702
read      501.9   722.1    68.9   104.4   123.2   313.7   401.4   469.6   541.6   901.7  1381.5  1625.7  2091.9  8018.5 21544.8  41801.0    41975
read      515.8   887.7    68.9   108.8   128.7   323.3   457.0   621.1   826.7   950.9  1069.6  1205.4  2255.8  8596.0 32008.5  26054.5    26100
read      618.4  1219.3    68.9   138.2   190.0   396.6   461.6   530.2   632.5   747.6   927.4  1721.4  5143.4 12569.7 35406.3  82523.0    82500
read      455.7   590.2    68.9   109.3   128.9   313.5   405.1   473.5   537.0   649.4  1057.3  1482.8  1985.4  6578.9 16203.1  50835.0    50756
read      426.6   582.0    68.9   113.6   136.1   319.5   400.9   454.9   498.6   560.0   650.1  1059.3  2437.0  4669.8 26673.7  66721.5    66696
read      482.4   736.5    68.9   107.9   128.0   312.6   398.1   455.7   510.2   593.0  1104.8  1797.6  2369.8  8320.9 28170.2  53718.5    53364
read      579.1  1831.6    74.4   112.6   137.1   331.9   443.7   514.1   561.2   609.6   667.9   793.4  6624.1 31726.0 37445.3  10482.0    10413
read      460.2   705.8    68.9   112.5   136.4   326.8   409.0   464.6   512.2   581.8   709.4  1554.8  2570.7  6961.5 29814.1  64442.0    64876
read      392.5   449.4    68.9   111.0   131.8   313.2   390.6   437.4   475.8   532.5   610.7   773.7  2299.2  4896.9  9208.3  69056.0    69079
read      484.0  1114.9    74.4   109.5   130.1   317.4   434.3   532.3   644.4   754.6   860.5  1005.8  1981.3 13710.2 35765.2  19315.0    19447
read      588.3   783.4    68.9   129.2   171.7   381.0   458.6   556.3   678.1   858.1  1529.7  1794.0  2723.4  9635.9 30834.3  80595.0    81182
read      506.8   842.9    68.9   108.4   129.8   328.1   466.6   625.6   795.5   910.5  1033.3  1173.0  2352.7  8697.9 32245.7  25203.0    25265
read      578.5  1968.5    74.4   113.4   139.6   325.7   429.0   492.3   533.6   578.2   632.4   743.3  6766.4 31738.3 44355.8   9698.0     9699
read      513.9   773.4    68.9   104.5   123.2   312.6   399.5   462.1   530.1   658.4  1525.1  1833.2  2340.9  8897.4 28898.9  48629.0    48659
read      469.0   666.7    68.9   115.3   141.3   342.8   417.2   467.0   519.7   603.7   741.7  1562.2  2651.1  7318.5 28770.4  75069.5    75126
read      387.3   487.5    68.9   121.0   147.5   328.8   400.4   443.2   479.8   533.4   614.4   742.5  1775.4  4900.0 15004.6  96083.5    96559
read      408.0   726.4    68.9   109.9   128.6   310.4   392.8   440.9   482.0   539.2   619.5   889.4  2084.6  8011.6 35373.7  55596.5    55885
read      526.2  1885.5    74.4   114.9   141.8   298.8   376.3   433.3   473.2   520.5   581.4   706.8  6138.6 35502.9 58194.6   8994.5     9039
read      455.9   579.0    68.9   113.2   137.6   326.0   411.5   466.7   518.8   591.1   728.7  1531.3  2561.5  5295.3 18420.0  65950.0    66378
read      469.0   638.6    68.9   108.1   128.9   322.4   408.4   474.1   535.6   641.3  1161.7  1486.5  1990.5  7063.1 23663.0  41374.0    41225
read      473.6   603.0    68.9   102.9   120.6   297.3   380.9   432.1   484.9   570.6  1487.9  1896.0  2344.8  4434.6 11700.8  52288.0    52371
