1621804463.2475502	3,2
1621804468.252736	3
1621804474.0412064	3,2
1621804476.8305905	3
1621804483.6885147	3,2
1621804488.5214279	3
1621804500.0578089	3,2
1621804502.8408449	3
1621804507.0498798	3,2
1621804508.0070846	3
1621804511.1229084	3,2
1621804511.8663783	3
1621804513.94089	3,2
1621804516.7672927	3
1621804527.6789908	3,2
1621804540.0072985	3
1621804547.5220735	3,2
1621804549.6236992	3
1621804565.9065118	3,2
1621804569.5845332	3
1621804571.771392	3,2
1621804578.3291407	3
1621804581.0933104	3,2
1621804583.8762376	3
1621804585.9471083	3,2
1621804588.0552423	3
1621804591.4952557	3,2
1621804593.6997852	3
1621804595.7823083	3,2
1621804599.47563	3
1621804605.60796	3,2
1621804607.7448983	3
1621804617.9366944	3,2
1621804620.0657992	3
1621804621.4990928	3,2
1621804623.614916	3
1621804625.6953151	3,2
1621804629.8794234	3
1621804633.9957333	3,2
1621804635.6323748	3
1621804637.721456	3,2
1621804640.0381825	3
1621804642.1209152	3,2
1621804651.788526	3
1621804661.962193	3,2
1621804665.4846313	3
1621804674.2832484	3,2
1621804675.8997216	3
1621804680.0782843	3,2
1621804681.519944	3
1621804693.8543735	3,2
1621804698.0838616	3
1621804701.5495937	3,2
1621804705.01813	3
1621804711.8811383	3,2
1621804713.9995766	3
1621804718.1360433	3,2
1621804719.5568094	3
1621804727.7586842	3,2
1621804729.9048188	3
1621804734.049134	3,2
1621804736.1900902	3
1621804737.6069117	3,2
1621804743.8148656	3
1621804754.0580723	3,2
1621804759.5985415	3
1621804780.0634475	3,2
1621804781.533938	3
1621804788.3508973	3,2
1621804789.7844787	3
1621804791.8812542	3,2
1621804799.4644246	3
1621804805.5977445	3,2
1621804811.7833874	3
1621804813.8689914	3,2
1621804820.0411718	3
1621804822.121251	3,2
1621804827.6475384	3
1621804833.764556	3,2
1621804835.8839548	3
1621804842.0247686	3,2
1621804843.4463506	3
1621804849.5674272	3,2
1621804851.6728308	3
1621804853.7743957	3,2
1621804857.9110584	3
1621804859.9900978	3,2
1621804864.1365876	3
1621804869.6016588	3,2
1621804871.727668	3
1621804874.4936638	3,2
1621804877.9620738	3
1621804884.0989747	3,2
1621804886.223031	3
1621804887.635103	3,2
1621804889.7517023	3
1621804893.8815641	3,2
1621804897.9966562	3
1621804900.0825572	3,2
1621804901.5189648	3
1621804907.6494293	3,2
1621804913.8423598	3
1621804915.9259145	3,2
1621804918.017133	3
1621804925.5077622	3,2
1621804932.3653028	3
1621804935.798066	3,2
1621804937.955546	3
1621804940.0284662	3,2
1621804941.4573097	3
1621804945.5656848	3,2
1621804949.7113378	3
1621804951.8029664	3,2
1621804955.9575953	3
1621804960.0743053	3,2
1621804961.5142903	3
1621804965.6780915	3,2
1621804966.4439569	3
1621804967.1854422	3,2
1621804970.0024436	3
1621804974.2516778	3,2
1621804979.628647	3
1621804982.1351857	3,2
1621804987.557202	3
1621804993.5965943	3,2
1621804997.7566144	3
1621805001.8145695	3,2
1621805005.9030051	3
1621805011.924762	3,2
1621805021.99974	3
1621805033.9968956	3,2
1621805038.0675676	3
1621805041.456784	3,2
1621805045.5298588	3
1621805047.5854273	3,2
1621805051.6449869	3
1621805055.6871858	3,2
1621805057.754203	3
1621805063.7857404	3,2
1621805065.9223776	3
1621805068.6277704	3,2
1621805070.0329838	3
1621805080.0454326	3,2
1621805081.4600375	3
1621805087.4785838	3,2
1621805091.5412278	3
1621805095.5793712	3,2
1621805097.6366224	3
1621805109.6275468	3,2
1621805111.7134647	3
1621805115.757643	3,2
1621805119.82058	3
1621805121.8659465	3,2
1621805125.949104	3
1621805128.011844	3,2
1621805132.104223	3
1621805133.4869325	3,2
1621805135.5756443	3
1621805139.6127536	3,2
1621805141.7100246	3
1621805147.071949	3,2
1621805149.7926826	3
1621805151.8493083	3,2
1621805153.9194887	3
1621805161.9407659	3,2
1621805168.0488076	3
1621805178.0733716	3,2
1621805186.1928298	3
1621805189.5721724	3,2
1621805193.824515	3
1621805195.8663466	3,2
1621805198.0069833	3
1621805208.0109193	3,2
1621805216.0553215	3
1621805221.4327118	3,2
1621805223.5039654	3
1621805225.5346239	3,2
1621805229.5735083	3
1621805234.2836947	3,2
1621805235.8134015	3
1621805237.8541434	3,2
1621805243.8827763	3
1621805251.9000287	3,2
1621805257.9898357	3
1621805266.0078373	3,2
1621805274.0388477	3
1621805276.0846114	3,2
1621805279.5013475	3
1621805285.5424829	3,2
1621805289.5882115	3
1621805293.630047	3,2
1621805297.7253742	3
1621805307.7467377	3,2
1621805311.919182	3
1621805321.921595	3,2
1621805325.4981508	3
1621805329.5309503	3,2
1621805331.674524	3
1621805333.7167466	3,2
1621805335.778935	3
1621805337.8247197	3,2
1621805341.8892674	3
1621805353.8996015	3,2
1621805361.9992332	3
1621805370.0216463	3,2
1621805371.4697483	3
1621805373.529428	3,2
1621805381.5837374	3
1621805383.632798	3,2
1621805385.6880004	3
1621805387.7294648	3,2
1621805389.7951922	3
1621805391.8531353	3,2
1621805393.9038923	3
1621805395.9517918	3,2
1621805406.0154636	3
