ubuntu@client-measure-pmp6:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.226 -a 10.156.15.225 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1500 --qps_interval 2 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 750 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007, 83666, 64655, 54099, 5485, 94089, 57214, 23788, 75649, 39466, 47463, 19155, 18449, 35235, 93118, 76391, 70733, 74230, 37188, 48862, 59325, 66219, 25760, 75255, 67915, 23004, 21973, 82811, 38870, 85697, 94176, 89142, 39251, 36339, 30304, 58303, 78732, 81734, 85654, 40030, 11145, 24220, 36178, 69625, 80189, 64261, 78356, 30570, 63922, 82549, 7574, 42298, 39152, 88634, 60765, 30534, 35563, 96837, 74496, 42819, 50120, 16904, 11439, 24076, 84757, 76496, 34744, 5910, 6391, 25594, 30327, 62849, 91392, 44328, 47665, 79152, 11613, 96212, 27129, 86430, 58712, 23931, 8445, 55537, 54706, 51997, 18803, 88693, 91224, 76765, 80364, 54372, 32473, 25920, 11574, 99135, 24026, 92271, 88470, 58597, 83103, 19062, 72681, 30900, 94867, 22477, 97890, 11845, 95363, 90122, 81157, 78569, 97434, 29257, 42139, 21444, 18314, 49203, 87787, 77490, 16464, 23314, 88655, 28245, 40610, 77039, 35056, 26782, 53121, 15035, 33766, 99826, 49516, 25895, 64849, 79516, 55109, 69984, 34454, 64785, 43963, 90279, 62151, 46958, 82432, 45518, 97055, 28977, 72436, 5078, 81357, 28531, 87140, 36881, 12972, 41961, 76602, 93251, 35269, 86366, 29241, 57116, 81511, 45059, 75774, 61736, 8949, 66290, 82937, 74263, 25664, 64314, 23804, 66356, 49506, 54758, 72283, 95641, 24157, 15088, 73735, 75655, 44689, 37890, 50565, 81326, 75641, 97055, 26336, 63820, 85404, 18025, 42168, 37351, 31615, 46356, 24714, 67626, 15739, 87755, 14357, 51514, 72102, 84799, 21168, 43828, 13381, 70057, 19482, 13593, 30935, 27564, 89146, 12015, 12458, 43213, 34454, 79142, 43458, 65461, 17883, 21816, 92112, 86516, 85434, 49269, 64819, 45466, 74721, 22910, 47947, 69579, 61494, 31948, 43538, 70090, 9010, 53510, 84446, 70319, 55737, 90913, 75270, 46729, 25590, 61310, 82023, 7307, 29858, 61208, 75084, 41768, 68783, 78580, 99500, 89173, 89685, 45573, 78107, 35025, 73302, 21138, 9181, 68634, 46631, 99853, 36240, 65166, 85440, 58337, 85023, 75995, 55750, 13167, 95292, 49427, 62972, 73620, 46383, 13305, 27078, 90422, 86701, 67621, 18340, 6182, 28474, 75726, 10498, 70275, 71551, 52123, 55103, 73891, 46019, 63980, 10187, 79908, 94400, 60322, 98940, 72466, 36355, 96332, 36858, 95974, 11015, 22254, 55030, 79501, 91439, 70261, 34410, 96661, 63205, 7578, 15095, 7594, 6752, 97648, 28525, 78342, 87761, 9494, 12479, 28819, 91715, 62754, 30535, 43109, 82156, 63362, 79067, 99705, 16698, 50274, 35396, 37248, 6526, 13756, 9457, 66846, 10182, 80553, 5614, 74666, 55842, 38357, 14076, 73144, 36311, 20951, 93037, 49364, 49889, 33119, 52652, 13044, 21800, 12702, 68334, 31654, 45402, 57465, 46859, 34011, 31014, 16076, 47531, 19334, 84699, 46454, 63824, 46099, 77617, 56446, 31654, 43635, 89260, 39843, 13930, 89183, 66809, 64152, 51499, 19378, 68779, 8299, 79092, 58176, 39544)
Average QPS expected = 52042
Timestamp start: 1621806341797
Timestamp end: 1621807842370

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      655.9   962.1    74.4   215.7   294.4   444.2   509.5   621.1   751.9   877.5  1343.5  1806.4  2994.8 12209.1 32049.4  92373.0    92540
read      490.1   721.1    68.9   108.6   128.6   313.2   403.3   474.1   543.7   725.2  1297.1  1669.8  2149.7  7739.2 28111.8  49490.0    49396
read      513.8   757.8    74.4   143.8   191.0   401.9   461.3   506.1   566.6   685.1   827.7  1410.0  2144.7 10123.0 31264.4  97753.0    97841
read      484.2   755.9    68.9   107.3   126.7   317.5   414.5   511.9   651.5   944.4  1136.5  1336.4  1888.1  8572.6 31549.4  35345.5    35404
read      539.9   751.4    68.9   126.2   162.6   374.8   445.5   517.5   603.1   727.5  1292.7  1681.0  2689.1  8103.2 31290.5  80604.0    80451
read      418.2   733.7    68.9   116.8   142.4   331.1   404.0   449.3   485.0   536.4   620.4   762.8  2462.0  9790.9 31158.2  87213.0    87228
read      389.4   594.6    68.9   112.4   133.8   317.8   394.8   441.6   477.8   526.9   597.2   717.2  2437.2  5934.3 30345.9  75207.5    75554
read      421.9   519.4    68.9   110.6   131.1   312.1   398.0   450.1   495.5   558.1   671.5  1380.8  2153.1  5196.7 12611.1  58185.5    57964
read      488.7   891.9    68.9   120.9   151.1   351.6   419.4   468.6   521.6   605.2   716.7  1431.5  3057.0 12464.6 31464.0  83809.0    83546
read      446.4   623.2    74.4   111.2   131.6   312.4   399.3   454.1   503.6   576.3   730.9  1545.3  2308.9  6648.6 28231.6  55329.5    55468
read      551.8  1162.3    68.9   107.4   127.2   315.8   417.9   534.0   799.4  1034.3  1193.2  1378.5  3462.1 15366.6 35890.4  34121.5    34203
read      522.9   850.0    68.9   107.0   127.0   318.1   421.3   546.8   812.1  1061.3  1230.9  1422.2  2399.0  9658.0 35290.6  37659.0    37629
read      537.0   979.1    68.9   106.9   127.5   321.1   432.0   579.0   851.1  1037.6  1177.2  1351.6  2838.2 11678.4 32753.5  34559.5    34577
read      489.9   669.4    68.9   107.1   125.7   306.9   401.3   492.0   601.7   979.4  1280.2  1559.2  1990.4  7230.9 30243.7  47328.5    47426
read      465.4   641.0    68.9   110.3   129.8   293.6   379.2   435.6   495.6   595.8  1205.5  1794.8  2322.9  3939.6 29222.5  59003.5    58845
read      423.6   743.9    68.9   113.7   136.1   329.5   412.4   460.2   499.0   550.9   627.1   793.3  2364.2  9204.1 31453.3  66671.0    66993
read      385.8   720.1    74.4   113.6   135.7   286.9   370.9   437.6   499.2   557.4   621.6   713.0  1657.7  9486.1 25614.4  11068.5    10977
read      477.5   528.2    68.9   110.1   129.2   304.2   395.4   465.4   540.3   761.5  1351.7  1698.7  2099.7  3483.0 10811.8  51375.5    51529
read      533.7  1017.2    68.9   106.0   124.4   309.6   399.1   464.0   534.0   693.1  1515.8  1827.5  2566.2 12535.7 35673.3  48185.0    48344
read      578.5  2234.4    74.4   125.8   158.1   274.7   342.7   384.9   414.9   453.0   508.3   863.7  6791.2 31862.3 45635.6   6082.5     5902
read      584.1   729.1    68.9   127.1   166.3   378.2   469.1   567.2   668.9   882.7  1531.2  1792.0  2736.2  7259.1 28782.2  70975.0    71602
read      516.6   657.1    68.9   112.0   134.2   341.5   441.4   528.8   626.5   931.4  1276.0  1574.3  2171.4  7817.5 18349.3  41704.0    41886
read      532.7   905.5    68.9   110.7   130.6   323.7   417.7   486.1   558.3   772.6  1474.1  1806.4  2354.5 10412.3 31780.6  47781.0    47456
read      720.5  1074.2    74.4   321.3   376.6   480.8   543.8   746.8   870.2   980.8  1531.7  1784.2  2767.4 14246.3 32330.6  93937.5    93939
read      492.8   840.2    74.4   116.7   140.2   338.5   494.0   637.9   724.8   802.2   882.9  1009.7  2672.5  9148.1 31706.8  16876.0    16890
read      542.9   773.8    74.4   116.6   138.1   337.4   443.7   542.5   673.1  1077.8  1407.4  1693.4  2294.8  7766.5 31960.2  45536.0    45689
read      540.9   714.5    74.4   115.4   137.1   342.6   460.9   594.1   865.7  1101.2  1259.2  1445.3  2176.6  6558.6 29938.8  32765.0    32790
read      546.3   673.4    74.4   115.8   137.2   341.4   449.6   552.7   712.2  1119.3  1413.8  1688.8  2235.6  6754.5 17800.0  44188.5    44044
read      603.1  1200.2    74.4   115.5   138.6   348.4   485.7   667.0   928.7  1081.8  1220.8  1413.7  3853.9 13412.9 36447.4  28245.5    28149
read      747.7  1788.0    68.9   112.3   135.9   364.0   474.9   590.0   851.4  1334.0  1618.9  1966.5  7151.6 30261.6 39198.7  39600.5    39739
read      558.1   884.5    74.4   121.5   155.6   376.1   452.9   520.7   598.2   728.2  1176.4  1742.0  2952.2  9930.6 32461.2  72353.5    72475
read      402.4   602.9    68.9   121.3   149.8   340.0   410.8   454.6   490.0   539.5   617.8   737.9  1762.7  7658.3 30624.2  93867.5    93882
read      376.8  1125.6    74.4   118.3   149.2   257.7   312.5   348.8   376.5   410.1   451.7   530.3  3378.1 26571.7 36693.2   6635.5     6692
read      498.1   620.6    68.9   108.2   127.6   309.9   404.3   490.6   592.6   966.8  1325.6  1640.8  2194.2  5411.3 16252.8  50434.5    50406
read      503.3   916.4    68.9   121.9   154.0   361.8   428.4   480.2   536.8   633.2   770.4  1547.6  2619.1 12459.8 32070.0  83278.0    83055
read      424.5   619.6    68.9   109.5   129.8   316.7   403.9   454.5   497.3   560.8   659.1  1268.3  2129.5  5894.8 30971.8  55441.5    55609
read      579.9  1564.3    68.9   111.6   135.7   327.3   495.1   637.6   705.5   773.9   854.0  1009.8  5747.9 30994.5 38395.1  16976.5    16968
read      525.9   826.9    68.9   108.1   128.5   317.8   417.3   511.8   640.0  1057.7  1312.2  1568.3  2230.3  9558.0 30601.1  42938.5    43031
read      507.4  1047.7    68.9   109.0   133.3   319.5   476.0   633.3   706.2   772.2   848.3   986.3  3842.4  9730.8 32110.1  17187.5    17236
read      624.1  1120.3    68.9   136.8   189.2   406.2   480.6   565.3   689.1   839.8  1455.7  1796.3  2732.8 15976.9 32203.9  82230.0    82183
read      470.5   645.3    68.9   108.6   128.6   321.0   408.6   476.9   547.6   691.5  1136.4  1440.0  1964.4  7988.6 15773.2  42372.0    42212
read      556.3  1480.9    74.4   111.6   135.7   323.7   460.6   542.8   591.4   644.5   714.1   873.0  6591.8 26874.9 37308.8  12233.0    12244
read      482.6   785.6    68.9   113.3   136.6   325.1   411.5   471.1   531.2   618.5   927.9  1667.2  2528.0  7449.2 31131.7  61560.0    61777
read      494.0   666.8    68.9   108.4   127.9   320.6   420.6   522.6   675.7   990.7  1191.4  1396.9  2082.2  7001.2 30609.4  36792.5    36984
read      525.9   875.2    68.9   107.6   127.4   317.8   453.3   641.0   833.2   963.4  1082.8  1252.7  3350.2 10249.8 31960.6  29038.0    29093
read      518.4   841.3    68.9   107.0   126.9   318.2   419.7   523.9   701.0  1064.0  1276.5  1508.1  2187.6  7716.0 35596.4  41632.5    41715
read      514.0   834.4    68.9   107.5   127.9   320.9   435.8   571.3   830.6  1030.4  1182.9  1360.0  1875.7  7459.3 38946.8  35015.5    34838
read      445.7   645.8    68.9   111.6   134.2   321.2   404.2   457.2   504.7   573.0   684.2  1458.1  2442.7  6887.3 22725.7  63333.5    63574
read      565.0  1500.0    68.9   108.6   128.2   314.1   428.8   530.7   664.2   825.2   964.4  1167.1  5083.2 30266.9 37491.7  24491.5    24401
read      563.5   771.8    74.4   118.5   140.8   352.2   486.7   656.1   932.8  1122.7  1276.2  1479.1  2601.2  8315.6 29657.0  32187.0    32025
read      741.9  1025.1    74.4   353.9   392.0   509.1   593.0   735.3   877.5  1029.6  1545.2  1776.7  2794.7 13185.1 37266.9  99528.0    98971
read      521.3  1083.0    74.4   113.5   134.4   334.5   438.6   527.5   624.2   828.6  1016.3  1223.2  3412.4 11017.3 35490.2  23704.5    23657
read      543.5   903.8    68.9   124.9   154.5   376.6   456.1   515.6   579.2   694.4  1013.9  1716.8  2771.1 11416.1 31663.1  67548.5    67877
read      420.2   601.1    68.9   116.2   138.5   333.3   421.9   472.5   514.3   569.6   647.5   893.0  2034.6  5348.6 29917.4  53987.0    53849
read      426.9   628.9    74.4   121.5   147.5   348.6   427.4   475.1   513.9   566.6   644.1   788.6  2645.4  7222.3 30316.7  79558.0    79536
read      502.2  1227.9    68.9   110.0   132.3   312.2   430.8   531.7   631.4   721.8   806.0   936.4  4336.7 20077.1 33540.3  17189.5    17081
read      551.6  1069.8    68.9   108.3   128.6   322.5   428.8   548.2   796.8  1076.2  1264.2  1468.3  2623.5 12828.3 36834.9  39191.5    39024
read      628.9  1677.5    74.4   107.8   127.9   325.3   472.7   692.9   834.1   942.1  1055.8  1254.2  7128.6 30528.7 40830.1  26394.0    26125
read      533.6   940.7    68.9   108.4   129.3   318.1   433.5   582.6   852.2  1031.0  1167.6  1350.4  2694.4 10737.8 35854.3  33340.0    33388
read      517.9  1035.7    68.9   107.5   128.7   317.9   472.4   648.1   751.4   837.4   926.3  1068.3  3575.6 11469.5 32492.1  20934.5    20979
read      508.8   811.9    68.9   139.4   187.3   403.4   462.3   501.7   545.9   649.4   798.8  1021.1  2153.3 12395.1 31483.1  95753.0    95865
read      411.0   651.6    68.9   112.7   134.9   320.4   398.8   446.2   484.6   539.1   617.3   788.5  2510.8  6615.3 30531.8  73754.5    73949
read      387.3   467.6    68.9   108.8   128.9   312.6   395.0   441.0   476.6   528.6   601.8   766.2  2048.0  4443.3 12294.3  61496.0    60987
read      397.1   654.8    68.9   108.9   128.2   311.7   394.4   439.4   477.4   530.5   601.3   818.6  2002.0  6789.8 27678.5  54462.5    54175
read      467.3   543.2    68.9   109.1   128.5   310.6   402.1   473.7   546.0   691.0  1203.5  1575.5  2052.1  4916.7 11839.5  51073.5    51484
read      525.0   894.5    68.9   106.8   126.4   321.5   419.7   519.7   663.9  1056.4  1294.8  1520.6  2034.1 11014.8 36076.4  39782.5    39771
read      587.4  1331.9    68.9   108.1   129.4   325.8   447.6   588.7   854.1  1064.2  1218.5  1420.3  3818.4 13997.3 38796.5  32913.5    32864
read      506.2   694.4    68.9   107.5   126.7   317.2   422.1   539.9   742.2  1051.4  1256.4  1461.4  1907.2  7184.2 30514.0  41720.0    42033
read      524.2   794.5    68.9   108.9   129.8   324.1   422.4   510.5   623.9  1027.2  1345.1  1609.0  2253.9  8667.9 31486.5  43691.0    43808
read      510.0   793.6    68.9   108.4   128.3   316.6   407.3   488.0   577.8   966.4  1347.6  1619.3  2081.8  7494.8 31128.2  45560.5    45785
read      511.9   869.8    68.9   107.7   127.5   319.0   427.3   542.0   753.1  1038.5  1203.3  1378.4  1829.3  8674.9 33782.0  35664.5    35582
read      509.2   716.9    68.9   108.7   128.4   319.6   426.5   560.4   808.5  1052.0  1221.3  1409.0  1859.7  8185.4 30848.6  38253.5    38504
read      600.4  1752.6    68.9   111.7   135.3   328.5   477.8   595.5   658.9   722.7   799.5   956.7  7412.3 31034.8 39354.3  15327.5    15320
read      485.6   695.2    68.9   117.0   144.7   348.3   425.2   478.3   532.8   615.9   772.9  1602.1  2682.6  7839.2 30487.9  74167.0    74264
read      484.3   645.2    68.9   109.4   129.2   322.3   415.8   494.2   577.0   832.8  1237.6  1509.2  2006.3  5742.4 30978.0  43881.0    43890
read      499.6  1905.4    80.4   121.4   161.3   272.0   329.3   365.1   391.2   423.1   466.7   579.8  6182.9 31893.5 37260.7   6010.5     5962
read      533.0   849.0    68.9   110.3   131.2   331.4   437.4   553.2   768.7  1071.0  1266.1  1469.0  2119.9  9261.6 31294.0  38298.5    38365
read      495.4   683.5    68.9   110.2   131.4   311.8   399.9   463.1   526.0   643.9  1360.3  1863.5  2364.4  5752.1 18862.4  55819.5    55971
read      486.7   632.0    68.9   108.3   129.5   318.9   463.4   659.5   796.1   891.0   989.8  1122.9  2347.2  7478.9 19652.2  23335.0    23217
read      566.7   655.3    68.9   138.1   185.3   405.8   484.0   549.2   648.8   804.0  1338.2  1726.3  2618.4  5244.1 19304.7  87458.0    87681
read      394.5   595.5    68.9   118.7   144.6   332.3   405.2   448.7   482.4   530.9   603.6   725.6  2069.3  6916.4 30753.7  91444.5    91728
read      406.6   580.9    68.9   124.7   154.2   343.9   417.0   460.2   496.0   545.5   625.6   745.5  1656.6  7479.2 28806.6  96730.5    96668
read      386.0   530.3    68.9   114.9   137.6   322.5   396.3   442.9   479.9   528.5   601.9   723.5  2081.6  5139.9 30028.0  80195.0    80475
read      472.7   545.4    68.9   107.8   127.7   315.5   439.8   579.2   787.7   919.1  1035.3  1174.3  1678.7  6737.5 11762.2  27223.0    27150
read      492.2   623.2    68.9   110.5   130.6   310.5   400.2   469.5   542.4   751.1  1363.5  1742.8  2253.6  4964.5 17342.3  53527.0    53444
read      499.0   804.9    74.4   108.8   130.2   321.7   469.1   658.6   793.5   897.1  1002.1  1146.2  1980.9  9788.6 31642.8  23780.5    23737
read      680.1   848.6    68.9   208.7   294.8   441.6   515.6   715.3   847.2  1181.4  1592.4  1845.8  2688.2  9920.9 32166.6  87616.0    87776
read      406.5   560.0    68.9   116.4   140.2   330.0   404.7   450.9   487.3   539.4   620.4   758.2  2367.1  6603.7 16825.2  82208.5    82175
read      396.3   494.3    68.9   124.8   153.5   338.9   409.0   451.3   486.0   537.4   616.6   742.8  1903.2  6287.6 15758.4  98494.0    98548
read      483.8   667.9    68.9   110.1   129.8   321.8   418.5   508.6   617.0   912.8  1156.5  1378.6  1860.4  7402.0 30549.6  37785.5    37704
read      443.3   629.3    68.9   115.6   139.4   322.5   406.4   458.5   504.1   568.1   675.7  1373.1  2510.8  5728.9 24570.2  64792.5    64701
read      406.9   560.9    68.9   114.2   136.6   323.0   405.5   453.6   491.6   543.0   619.3   771.6  2441.4  5586.8 26216.4  69037.5    69089
read      385.2   449.6    68.9   119.5   145.6   329.4   403.4   448.0   483.6   530.7   602.7   721.0  1965.7  4395.7 11975.8  89737.5    89785
read      543.6  1427.5    68.9   112.5   137.0   327.3   473.9   609.2   682.9   752.4   831.0   965.7  4553.1 29839.2 32496.3  16680.0    16676
read      475.4   785.4    68.9   117.1   142.3   348.8   427.9   478.7   527.4   595.2   712.2  1478.7  2722.4 11234.8 31871.1  69399.0    69604
read      392.5   484.1    68.9   126.5   155.8   342.2   413.1   456.5   492.0   541.4   618.1   736.5  1417.9  4290.0 17457.2  99689.0    99682
read      405.2   507.9    74.4   129.7   161.3   352.7   425.7   467.8   503.7   556.6   635.8   761.0  1327.4  6059.2 21674.5  97811.0    97693
read      513.1  1202.4    68.9   111.7   134.0   320.1   454.8   571.4   669.8   752.3   838.4   972.3  3436.0 13831.8 32851.2  17487.0    17381
read      545.8  1007.4    68.9   110.5   130.7   321.5   422.1   528.1   726.8  1097.1  1306.4  1538.5  2365.9 13018.3 32335.1  40206.5    40069
read      492.2  1541.2    74.4   115.4   142.7   299.8   397.1   452.9   490.3   531.4   583.4   697.8  4835.9 31366.2 37385.1   8826.0     8841
read      483.5   576.7    68.9   111.1   132.5   306.6   396.6   461.5   529.0   687.3  1307.3  1762.3  2297.6  4865.0  9315.5  56266.0    56576
read      518.4  1055.0    68.9   109.0   131.0   319.4   469.8   651.0   762.5   850.4   946.4  1081.5  3169.8 11272.7 32127.0  21486.5    21599
read      514.7   798.9    68.9   110.6   130.6   315.4   409.7   494.3   593.0   950.2  1368.1  1696.4  2236.9  7636.8 35465.8  52749.0    53003
read      495.8   985.6    68.9   110.9   133.6   321.1   473.9   649.8   739.5   817.0   897.8  1015.9  2858.9  8647.6 36333.8  19959.0    19831
read      568.5   763.2    68.9   127.2   167.0   390.4   458.7   531.4   640.7   800.0  1487.8  1740.6  2579.6  7985.3 31203.0  80323.5    80340
read      468.6   830.0    68.9   108.6   128.5   314.5   408.6   490.0   574.5   819.4  1029.0  1209.1  2128.8  7836.5 31916.1  29027.5    28765
read      510.1   924.9    68.9   107.1   126.1   315.4   455.7   637.3   819.4   929.1  1034.0  1168.3  2679.3 10921.3 32364.1  25648.5    25572
read      508.8   738.6    68.9   109.5   130.1   323.0   427.2   533.2   725.8  1040.1  1230.4  1420.6  1866.0  7910.8 31465.7  36967.5    37071
read      444.6   661.8    68.9   114.1   138.8   337.9   413.7   461.6   505.3   573.7   676.8  1406.0  2422.8  7999.1 29983.3  75590.5    75819
read      481.8   621.8    68.9   109.1   127.9   317.5   406.7   486.3   566.9   854.7  1243.4  1499.8  2021.0  6554.2 30149.5  44357.0    44359
read      525.9   644.1    74.4   143.9   194.9   412.6   469.6   515.9   581.6   718.5   870.1  1535.9  2150.0  7607.6 30577.5  95804.5    95960
read      412.4   726.8    68.9   110.9   131.5   318.8   401.5   448.4   485.9   538.3   612.7   803.3  2154.1  8998.9 31154.1  59715.0    59630
read      462.1   502.7    68.9   110.1   129.5   314.9   407.0   475.6   548.7   709.7  1182.7  1521.9  1999.4  3995.8 11269.6  47783.0    47930
read      459.3   709.2    68.9   114.7   138.4   327.3   406.9   460.7   508.8   579.3   697.8  1512.0  2574.3  7821.9 31379.3  65394.0    65545
read      410.6   595.5    68.9   120.9   150.3   342.7   415.2   459.5   496.8   548.2   629.5   758.9  2114.2  6936.1 30664.8  93755.5    94038
read      485.8   730.1    68.9   111.6   132.6   321.5   413.4   477.2   543.9   671.8  1165.5  1632.6  2176.2  7191.7 31498.3  51938.0    51806
read      505.3   657.4    68.9   110.7   131.2   317.1   414.3   502.3   613.6  1006.4  1348.6  1633.7  2070.6  6630.4 24414.0  48672.5    48712
read      606.1  1900.6    68.9   112.8   136.2   327.0   458.2   553.6   609.2   668.9   738.4   866.5  7739.2 31802.5 37476.4  13093.0    13115
read      467.0  1207.3    68.9   115.6   140.2   333.1   400.1   447.2   490.2   551.0   642.1   794.2  2934.2 18602.6 32519.2  75934.0    76569
read      528.3  1271.7    68.9   109.2   132.3   314.4   446.7   585.5   697.9   785.3   876.6  1023.5  3883.9 20108.6 32293.2  19382.5    19372
read      509.7   662.9    68.9   115.2   137.9   314.6   405.6   477.7   550.4   759.0  1394.2  1863.4  2438.5  5236.2 15143.7  59347.0    59331
read      429.1   619.0    68.9   113.9   135.2   323.1   406.9   458.6   500.3   559.3   650.2  1163.8  2355.9  5782.8 30474.3  62544.5    62597
read      480.1   760.1    68.9   108.1   128.0   321.7   408.9   482.4   550.3   765.6  1193.5  1441.4  1857.8  9922.7 31324.5  37348.5    37702
read      536.1   940.8    68.9   109.2   129.8   323.5   423.7   523.7   655.3  1070.1  1329.0  1563.2  2102.4  9411.2 32107.0  41845.5    41975
read      493.7   639.6    68.9   108.6   128.8   320.8   466.2   652.3   820.4   941.8  1055.8  1196.6  2147.0  5950.7 30496.8  26038.0    26100
read      601.8  1174.2    68.9   135.1   181.8   393.7   458.6   515.5   600.3   724.3   892.7  1712.1  4414.2 13802.0 36536.7  82411.5    82500
read      446.7   465.9    68.9   111.0   131.2   314.2   404.3   463.6   522.9   618.9  1029.4  1519.1  2068.6  3327.2  9726.9  50781.5    50756
read      417.5   578.7    68.9   112.6   135.2   327.3   407.5   454.4   493.5   547.4   628.8   874.1  2429.2  6372.7 30236.1  66733.5    66696
read      481.1   620.0    68.9   110.5   131.0   311.9   402.2   469.8   541.3   699.6  1293.7  1670.3  2194.8  5347.9 28731.7  53100.5    53364
read      585.5  1900.3    74.4   114.0   138.5   317.8   426.9   491.9   535.1   584.6   646.7   788.6  7466.1 31452.0 33720.9  10401.0    10413
read      438.7   735.5    68.9   113.1   136.5   324.9   409.2   460.7   503.4   562.5   651.3  1095.1  2475.8  6511.1 30652.9  64953.5    64876
read      404.0   694.7    68.9   112.0   133.1   321.9   403.3   448.9   485.9   536.7   608.7   732.6  2302.6  8336.0 31265.5  69186.0    69079
read      473.3   978.3    74.4   108.4   130.0   315.7   446.2   558.5   676.5   771.6   862.8   992.9  1931.6 11299.1 35182.7  19597.5    19447
read      555.5   604.5    68.9   130.4   168.2   388.8   460.4   539.8   650.6   800.0  1448.8  1730.2  2612.4  4362.8 15604.3  81051.0    81182
read      461.4   710.3    68.9   108.7   129.0   315.0   425.2   518.7   632.7   826.6   969.6  1128.6  1845.5  9046.4 31696.1  25311.5    25265
read      515.1  1539.8    74.4   113.6   140.1   312.1   414.8   476.4   518.1   565.1   628.0   749.1  5427.2 30856.5 36135.1   9614.5     9699
read      487.4   586.8    68.9   109.0   128.0   311.4   404.4   482.8   568.8   899.9  1328.1  1623.5  2044.0  5056.1 16824.5  48612.0    48659
read      468.4   811.8    68.9   116.0   141.9   343.4   418.0   468.0   515.2   587.7   699.0  1468.2  2608.0 11733.0 31761.5  75404.0    75126
read      386.6   515.4    74.4   120.1   147.5   330.8   403.2   446.3   480.4   527.8   601.4   720.1  1620.8  6983.4 26270.9  96717.0    96559
read      477.5   530.5    68.9   110.5   129.8   308.3   401.1   471.4   548.7   736.9  1272.2  1693.5  2209.5  3771.0 11216.4  55960.5    55885
read      586.1  2036.3    74.4   114.7   141.8   307.8   405.6   464.1   503.4   547.4   606.5   730.9  7330.5 31661.0 38189.4   9166.0     9039
read      467.6   696.2    68.9   116.3   141.6   342.3   426.9   478.4   522.7   588.3   697.9  1328.9  2842.4  7196.1 30881.7  66132.5    66378
read      464.6   609.3    68.9   108.4   127.7   316.7   407.3   482.9   554.1   751.1  1190.9  1446.4  1818.3  5690.1 26338.3  41227.0    41225
read      486.5   566.3    68.9   110.4   130.3   310.8   403.2   471.2   543.7   745.6  1321.2  1713.6  2217.6  5371.6 11421.0  52336.5    52371
