1621811195.462516	3,2
1621811196.1245036	3
1621811208.0182555	3,2
1621811212.8315034	3
1621811214.2758267	3,2
1621811224.5471933	3
1621811254.7153563	3,2
1621811266.4365342	3
1621811304.3900678	3,2
1621811324.1712935	3
1621811384.2875876	3,2
1621811394.6024506	3
1621811399.0072773	3,2
1621811424.3679063	3
1621811436.6903045	3,2
1621811439.5475621	3
1621811454.5729976	3,2
1621811464.2586656	3
1621811524.2962356	3,2
1621811584.1070604	3
1621811624.627056	3,2
1621811634.2050872	3
1621811714.7062435	3,2
1621811730.147668	3
1621811744.1585667	3,2
1621811754.2481048	3
1621811764.2652671	3,2
1621811774.2993972	3
1621811788.9586504	3,2
1621811791.6852276	3
1621811794.3981235	3,2
1621811810.0492678	3
1621811814.7462084	3,2
1621811824.1130676	3
1621811844.7409568	3,2
1621811854.1062453	3
1621811864.773244	3,2
1621811884.1368635	3
1621811914.7034771	3,2
1621811924.1117158	3
1621811954.0380306	3,2
1621811959.4414482	3
1621811974.7733614	3,2
1621811984.161536	3
1621811994.1638618	3,2
1621812004.1942585	3
1621812014.2015495	3,2
1621812034.2724917	3
1621812054.2557557	3,2
1621812064.3219323	3
1621812074.3381171	3,2
1621812084.4593208	3
1621812094.4638467	3,2
1621812145.137598	3
1621812146.5283058	3,2
1621812148.6032898	3
1621812203.114678	3,2
1621812214.4637072	3
1621812254.3357882	3,2
1621812264.3809392	3
1621812284.3277066	3,2
1621812294.5187287	3
1621812354.3095276	3,2
1621812374.383876	3
1621812394.361444	3,2
1621812405.7449431	3
1621812444.323574	3,2
1621812454.438656	3
1621812474.4070215	3,2
1621812484.4548397	3
1621812524.9776096	3,2
1621812534.3638961	3
1621812554.3757455	3,2
