ubuntu@client-measure-pmp6:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.226 -a 10.156.15.225 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 3 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 600 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007, 83666, 64655, 54099, 5485, 94089, 57214, 23788, 75649, 39466, 47463, 19155, 18449, 35235, 93118, 76391, 70733, 74230, 37188, 48862, 59325, 66219, 25760, 75255, 67915, 23004, 21973, 82811, 38870, 85697, 94176, 89142, 39251, 36339, 30304, 58303, 78732, 81734, 85654, 40030, 11145, 24220, 36178, 69625, 80189, 64261, 78356, 30570, 63922, 82549, 7574, 42298, 39152, 88634, 60765, 30534, 35563, 96837, 74496, 42819, 50120, 16904, 11439, 24076, 84757, 76496, 34744, 5910, 6391, 25594, 30327, 62849, 91392, 44328, 47665, 79152, 11613, 96212, 27129, 86430, 58712, 23931, 8445, 55537, 54706, 51997, 18803, 88693, 91224, 76765, 80364, 54372, 32473, 25920, 11574, 99135, 24026, 92271, 88470, 58597, 83103, 19062, 72681, 30900, 94867, 22477, 97890, 11845, 95363, 90122, 81157, 78569, 97434, 29257, 42139, 21444, 18314, 49203, 87787, 77490, 16464, 23314, 88655, 28245, 40610, 77039, 35056, 26782, 53121, 15035, 33766, 99826, 49516, 25895, 64849, 79516, 55109, 69984, 34454, 64785, 43963, 90279, 62151, 46958, 82432, 45518, 97055, 28977, 72436, 5078, 81357, 28531, 87140, 36881, 12972, 41961, 76602, 93251, 35269, 86366, 29241, 57116, 81511, 45059, 75774, 61736, 8949, 66290, 82937, 74263, 25664, 64314, 23804, 66356, 49506, 54758, 72283, 95641, 24157, 15088, 73735, 75655, 44689, 37890, 50565, 81326, 75641, 97055, 26336, 63820, 85404, 18025, 42168, 37351, 31615, 46356, 24714, 67626, 15739, 87755, 14357, 51514, 72102, 84799, 21168, 43828, 13381, 70057, 19482, 13593, 30935, 27564, 89146, 12015, 12458, 43213, 34454, 79142, 43458, 65461, 17883, 21816, 92112, 86516, 85434, 49269, 64819, 45466, 74721, 22910, 47947, 69579, 61494, 31948, 43538, 70090, 9010, 53510, 84446, 70319, 55737)
Average QPS expected = 52043
Timestamp start: 1621796783171
Timestamp end: 1621798583718

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      804.7  2709.9    74.4   127.3   161.8   328.5   440.1   495.5   535.7   586.5   688.1  2052.1 12118.8 34889.4 43727.4   7727.3     7821
read      615.2  1530.0    68.9   116.7   140.6   349.2   543.4   694.9   778.4   855.0   946.2  1135.8  6155.4 29641.8 41529.8  17727.3    17727
read      629.6  1012.2    74.4   130.2   165.5   393.8   478.3   583.3   707.2  1077.7  1582.7  1895.8  2939.3 11013.0 35368.3  65116.3    65559
read      548.3   834.9    74.4   115.3   136.3   336.4   444.6   544.5   692.5  1113.5  1391.1  1632.5  2282.7  9998.2 31371.4  41021.7    41133
read      553.3  1019.5    68.9   112.8   133.7   330.0   470.6   656.0   873.1  1020.4  1155.0  1342.6  2904.2 10876.5 36300.4  28558.7    28693
read      493.2   609.1    68.9   108.7   128.3   300.2   397.4   481.0   579.8   918.5  1350.1  1660.3  2174.8  5387.7 14355.8  53021.7    53141
read      486.9   717.6    68.9   105.2   124.4   294.1   383.1   448.5   512.5   633.8  1409.9  1828.6  2376.9  6896.8 25493.8  54466.3    54512
read      568.8  1591.0    68.9   110.4   134.9   330.0   500.2   603.4   660.1   719.8   800.4   949.0  5659.0 31033.1 39485.8  14823.7    14835
read      466.7   614.4    68.9   133.5   171.0   381.3   450.3   495.9   539.1   611.9   736.0   952.3  2162.0  7457.7 30235.7  98657.0    98446
read      475.5   648.1    68.9   107.7   126.5   312.3   409.4   498.8   599.6   896.6  1146.5  1361.1  1857.4  7116.6 26867.7  38255.0    38117
read      515.8   895.0    68.9   118.9   148.5   352.6   422.8   484.5   549.6   651.1   836.6  1620.8  2770.4 12317.3 32068.2  77941.7    77994
read      544.7  1239.2    68.9   106.8   125.9   312.0   431.6   560.3   768.0   950.5  1087.9  1258.7  3308.6 17180.6 35673.6  30173.3    30209
read      534.3  1084.6    68.9   116.8   144.8   344.7   420.1   477.7   537.4   627.4   797.5  1714.1  3749.5 12474.0 32204.4  68087.3    68315
read      424.4   771.8    68.9   123.3   153.3   346.3   420.6   464.0   501.0   553.4   636.2   777.3  2097.7  8776.4 31658.1  91681.7    91940
read      465.6   710.5    68.9   108.4   127.8   308.7   399.8   462.8   522.3   613.8  1045.0  1596.8  2171.5  7779.0 31686.4  49562.0    49308
read      495.9   808.5    68.9   103.2   120.8   299.7   387.7   457.1   528.1   701.5  1414.6  1702.0  2197.2  8013.7 30907.4  46844.7    46880
read      560.7   873.3    68.9   147.5   201.8   399.5   477.0   542.9   626.5   738.9   937.8  1587.6  2472.7 12375.3 33172.6  92513.7    92540
read      477.7   603.5    68.9   108.4   127.9   306.4   402.0   475.9   549.9   752.0  1297.6  1628.2  2071.8  4303.8 17998.0  49291.0    49396
read      531.7   635.8    74.4   157.0   212.2   434.7   502.3   555.3   607.7   703.3   854.3  1143.4  2159.7  7206.4 26939.3  97908.3    97841
read      563.0   979.6    68.9   114.1   135.9   339.9   447.9   550.4   690.4  1104.0  1359.0  1616.9  2501.3 12061.7 31976.0  35332.3    35404
read      584.1   816.8    68.9   139.7   185.2   420.8   486.7   546.3   635.7   799.9  1088.6  1729.8  2761.1 10273.4 31538.4  80312.7    80451
read      426.8   699.4    68.9   122.0   149.8   345.7   420.8   466.8   505.7   560.4   643.6   787.8  2491.1  8365.2 31180.9  87172.3    87228
read      412.3   688.0    68.9   111.8   133.6   317.9   392.5   439.3   479.9   535.2   616.1   769.1  2747.8  7150.0 31249.2  75866.3    75554
read      414.9   704.9    68.9   109.0   129.1   310.4   394.3   444.7   487.3   545.0   632.1  1064.9  2104.7  7725.1 31834.6  58140.3    57964
read      501.4   748.6    68.9   123.9   157.8   363.8   434.2   492.8   554.6   661.4   820.0  1563.4  2581.4  6918.6 31197.2  83585.7    83546
read      456.3   603.8    68.9   101.7   119.7   285.1   370.7   427.0   479.3   557.9  1190.9  1861.7  2336.4  4242.0 13194.0  55512.7    55468
read      507.2   886.8    68.9   106.2   125.6   310.1   430.0   572.7   825.7  1012.4  1149.8  1322.2  1862.1 11637.1 36454.6  34242.3    34203
read      508.3   732.8    68.9   107.7   127.5   314.6   427.1   552.4   792.8  1031.0  1212.6  1415.8  1908.3  8874.6 29655.4  37454.0    37629
read      514.3   817.7    68.9   106.6   127.1   315.9   432.5   569.9   818.8  1013.7  1169.2  1360.6  2269.7  8659.1 31677.1  34614.0    34577
read      503.5   760.9    68.9   106.8   126.5   306.7   399.8   480.1   567.3   873.2  1379.1  1678.7  2193.9  7952.6 31149.7  47546.0    47426
read      408.8   574.6    68.9   108.6   128.4   308.0   390.3   438.9   478.9   535.6   619.0   993.6  2272.1  6104.4 15381.1  59125.7    58845
read      411.3   624.9    68.9   111.1   133.0   318.3   398.7   448.5   489.4   545.7   627.7   848.0  2375.2  6127.1 30315.1  66954.3    66993
read      543.7  1642.5    74.4   111.5   135.7   298.3   410.0   484.9   534.2   586.9   653.3   806.6  6755.1 30666.3 34466.8  10844.7    10977
read      505.9   751.3    68.9   108.1   127.5   303.6   396.5   467.1   535.3   700.6  1457.9  1810.0  2342.2  9583.4 24678.2  51285.3    51529
read      500.0   807.6    68.9   115.3   137.9   334.7   428.0   487.8   541.7   621.4   845.7  1823.5  2534.6  7692.9 31404.8  48350.0    48344
read      653.3  2392.7    74.4   134.1   170.5   297.9   376.2   426.9   462.5   503.3   560.4   910.2  8651.2 35453.2 38254.2   5968.3     5902
read      453.5   741.0    68.9   114.3   137.5   326.1   406.0   461.4   511.3   584.9   711.3  1449.1  2466.3  7798.5 31184.4  71156.3    71602
read      465.8   683.5    68.9   103.6   120.9   295.8   382.3   447.9   513.9   673.3  1272.9  1548.7  1967.6  8024.4 30219.7  41885.0    41886
read      498.8   650.3    68.9   109.1   128.5   311.0   409.4   499.8   611.3   985.2  1332.3  1601.3  2051.8  5833.8 28881.0  47376.0    47456
read      478.6   628.0    68.9   131.1   168.1   379.2   447.3   493.7   540.2   623.2   753.0  1058.5  2485.7  6462.5 30016.4  93628.0    93939
read      515.8  1277.3    68.9   108.8   130.8   318.7   469.4   595.0   665.0   732.3   817.3   946.2  3945.2 25316.7 36844.1  16841.7    16890
read      528.2   770.5    68.9   110.5   131.1   318.8   422.1   512.2   631.9  1041.2  1385.0  1662.8  2206.6  9136.6 30188.5  45752.3    45689
read      494.8   762.8    68.9   107.6   127.5   311.7   426.7   552.7   792.4   998.5  1140.6  1296.6  1613.8  9075.8 31269.0  32857.7    32790
read      515.9   824.7    68.9   108.5   127.7   314.9   415.1   507.7   633.1  1027.2  1319.8  1559.0  2023.1 10352.9 31184.0  44106.7    44044
read      490.5   724.1    63.8   106.9   126.1   312.6   448.1   618.8   819.9   947.7  1066.4  1211.5  1670.2  7354.7 30969.4  28179.0    28149
read      510.3   794.5    68.9   107.4   126.2   313.2   419.7   531.8   741.6  1045.9  1241.1  1454.2  1959.4  8940.9 31601.6  39644.0    39739
read      437.1   672.2    68.9   114.4   137.9   330.0   408.5   460.9   506.2   571.6   668.7  1071.2  2502.4  8274.2 30756.6  72028.3    72475
read      386.2   471.1    68.9   119.9   146.0   329.1   400.2   444.3   480.4   532.6   609.8   736.1  1861.9  4745.8 12829.0  93918.7    93882
read      499.7  1868.4    74.4   124.8   161.0   282.6   351.1   394.3   425.7   459.8   501.0   583.8  4846.0 31282.3 37221.8   6780.3     6692
read      493.7   697.2    68.9   110.8   130.0   305.1   400.8   484.6   585.8   937.7  1339.3  1619.6  2033.9  7904.0 30696.4  50348.0    50406
read      465.7   736.9    68.9   123.6   153.0   353.9   428.1   478.9   528.2   601.5   718.0  1171.1  2616.2  7769.1 31399.9  82888.3    83055
read      402.9   442.4    68.9   112.6   133.7   322.9   410.8   462.9   504.1   561.6   640.3   886.9  2023.4  4181.3  8065.0  55738.0    55609
read      505.2   966.7    68.9   113.1   136.6   337.7   489.5   621.8   702.1   783.2   875.3  1031.1  3457.3  9549.0 32173.9  16846.7    16968
read      534.3   729.5    68.9   111.4   132.1   326.6   433.3   528.7   657.4  1080.2  1396.5  1665.8  2334.5  8312.2 28501.3  42979.0    43031
read      525.2  1172.5    68.9   110.8   133.9   332.1   494.1   625.3   700.4   773.8   859.7   991.8  4677.0 20313.9 32359.8  17199.7    17236
read      521.3   642.6    68.9   125.4   161.2   374.5   446.9   506.8   585.0   712.2   992.2  1675.9  2531.1  4781.3 23303.1  82344.0    82183
read      484.2   665.4    68.9   107.4   126.1   311.9   409.4   499.5   610.6   946.3  1224.0  1465.7  1868.1  7254.6 30689.7  42048.3    42212
read      463.6  1081.7    68.9   111.8   136.1   319.4   454.5   535.9   581.3   628.2   686.1   788.7  3288.7 18592.4 32310.9  12274.0    12244
read      419.1   485.1    68.9   112.1   133.8   315.9   401.2   453.1   496.4   556.8   655.3  1202.3  2311.2  4653.3  9941.3  61542.7    61777
read      503.2   697.7    68.9   108.1   127.4   315.7   428.4   552.2   757.8  1016.5  1198.7  1404.0  1874.3  8090.5 30082.6  37006.3    36984
read      502.6   806.6    68.9   108.2   128.5   314.4   453.3   630.5   830.8   963.7  1077.8  1223.4  1842.1  9085.7 31647.3  29118.7    29093
read      542.8  1037.0    68.9   107.7   127.4   316.1   421.1   534.6   744.9  1076.2  1297.5  1532.1  2137.8 12876.3 36142.0  41565.0    41715
read      497.6   681.1    68.9   107.5   127.5   317.0   432.5   564.8   798.6  1023.5  1184.0  1374.9  1750.4  6836.3 31526.3  34951.3    34838
read      397.2   439.1    68.9   111.5   132.4   314.1   396.2   444.5   485.3   540.8   621.8   856.4  2223.6  4885.1  8136.9  63419.0    63574
read      451.7   617.8    68.9   106.7   126.1   309.9   439.4   554.5   699.6   841.2   954.8  1086.0  1457.0  7551.8 30619.4  24417.7    24401
read      522.5   931.1    68.9   107.3   127.4   315.9   439.6   590.5   838.3  1006.3  1137.4  1308.6  2454.7 10713.1 36254.6  31968.7    32025
read      524.0   574.2    68.9   147.8   200.4   414.2   468.7   508.9   580.5   728.2   878.0  1517.4  2103.6  6684.1 15514.0  98823.7    98971
read      474.3   779.9    68.9   107.6   127.3   313.4   450.2   583.5   725.7   845.4   952.0  1089.4  2012.9  8849.4 31508.7  23692.0    23657
read      402.1   508.3    68.9   111.5   133.2   314.5   393.2   443.2   484.2   541.2   624.6   856.4  2288.0  4106.0 13623.0  68222.3    67877
read      412.8   574.7    68.9   109.2   129.0   313.1   400.3   451.3   495.5   556.2   651.1  1152.7  2005.3  6555.8 25259.9  53896.3    53849
read      449.7   587.7    68.9   118.3   144.6   342.8   418.6   470.8   522.9   598.0   710.0  1376.1  2424.7  6468.7 18236.4  79333.0    79536
read      484.2  1057.3    68.9   109.5   131.3   315.4   448.2   560.4   645.7   721.8   808.1   932.3  3608.6 12238.4 32269.3  17054.0    17081
read      522.7   803.6    68.9   108.8   128.1   315.4   422.4   541.1   764.6  1066.5  1255.5  1472.1  2182.1  8922.2 31483.7  39247.7    39024
read      471.9   636.5    68.9   107.2   126.9   311.3   459.9   651.7   796.0   904.4  1007.2  1139.8  1536.5  5237.0 31277.6  25755.7    26125
read      493.6   730.1    68.9   107.4   126.7   311.4   426.9   553.9   811.7  1007.0  1146.0  1308.9  1718.6  7287.5 31801.2  33336.7    33388
read      489.1   875.3    68.9   107.0   128.2   312.4   471.7   646.2   744.6   831.7   919.6  1042.9  2854.7  8515.9 31883.8  21054.7    20979
read      464.7   568.0    68.9   130.6   166.7   377.3   444.8   489.8   534.3   615.0   743.5   989.0  2070.4  6266.6 22600.1  95626.7    95865
read      398.6   489.5    68.9   113.1   135.6   324.9   408.1   456.7   495.2   547.9   625.4   775.8  2194.1  5989.3 14948.3  74030.3    73949
read      398.3   441.9    68.9   112.2   133.7   324.4   409.2   459.5   499.5   553.5   628.8   786.5  2046.1  6487.3  9344.3  61015.0    60987
read      461.3   588.2    68.9   109.5   129.3   303.5   395.6   462.8   532.2   664.5  1144.3  1605.0  2099.1  4821.6 19362.1  54134.0    54175
read      486.7   680.7    68.9   106.0   125.6   300.2   390.7   459.1   533.6   733.5  1380.0  1724.0  2169.1  7057.5 23069.4  51575.3    51484
read      487.6   613.0    68.9   106.0   124.7   306.6   404.6   507.2   687.5  1033.0  1236.0  1452.5  1815.9  7001.8 18300.4  39756.7    39771
read      512.9   768.3    68.9   108.6   129.1   317.0   443.5   598.1   847.1  1018.6  1157.2  1337.2  1968.8  8267.3 32018.4  32965.7    32864
read      517.6   849.9    68.9   106.3   124.8   312.6   408.2   493.9   591.5  1005.9  1354.2  1632.9  2159.3  9722.3 31959.3  41931.7    42033
read      498.6   767.8    63.8   103.5   120.8   304.2   394.8   466.9   544.6   830.8  1411.7  1678.6  2128.8  7681.1 31546.2  43730.3    43808
read      496.2   595.5    68.9   108.2   127.9   308.9   408.4   502.0   632.0  1027.5  1321.9  1584.4  1990.0  6399.0 15920.2  46237.7    45785
read      499.7   707.4    68.9   108.1   127.9   315.7   429.3   559.5   794.1  1020.9  1180.7  1362.4  1809.7  6967.0 31204.3  35567.0    35582
read      501.1   765.5    63.8   107.2   126.0   309.0   413.0   530.1   768.3  1038.6  1212.9  1412.8  1842.8  8539.7 31412.0  38722.0    38504
read      523.5  1302.2    68.9   111.1   134.7   324.3   480.6   595.2   655.4   715.4   788.5   915.9  4358.5 25237.4 34298.1  15304.0    15320
read      519.0   734.2    68.9   120.7   151.2   362.4   440.1   506.7   580.4   687.6  1006.9  1659.9  2623.1  8660.8 26764.2  74178.7    74264
read      518.2   857.4    68.9   107.3   127.2   319.7   417.2   497.1   578.7   833.2  1339.2  1631.2  2296.0  9717.8 31601.1  43986.0    43890
read      418.2  1438.2    74.4   125.9   158.0   268.2   327.3   362.7   388.8   419.8   460.5   543.4  3725.7 30291.9 52000.2   6039.7     5962
read      506.1   737.3    68.9   108.3   128.6   316.4   427.0   541.3   735.3  1030.9  1222.4  1427.9  1991.1  6820.8 30965.7  38230.0    38365
read      482.9   693.6    68.9   109.2   130.8   310.8   400.3   464.9   526.2   625.4  1065.2  1829.2  2475.2  6587.7 30899.6  56041.0    55971
read      474.0   665.2    68.9   107.8   129.2   314.8   463.5   645.5   772.7   878.3   970.3  1093.6  1521.0  8045.4 29475.5  23355.7    23217
read      403.4   473.0    68.9   116.7   142.3   327.0   402.6   452.4   493.6   548.7   635.2   802.7  2246.2  4166.0 15191.5  87901.7    87681
read      376.9   435.5    68.9   117.5   142.0   319.6   393.5   438.5   475.5   526.3   597.1   715.5  1873.7  4105.3 11563.2  91562.7    91728
read      378.8   438.1    68.9   119.1   144.3   321.2   393.6   437.2   473.4   525.2   597.2   718.0  1812.4  4191.2 11072.5  96698.3    96668
read      372.9   421.6    68.9   112.0   133.2   307.5   382.0   429.7   468.0   519.6   590.4   719.8  2276.5  3782.4 11602.2  80742.0    80475
read      448.3   404.5    68.9   111.7   132.8   310.8   440.6   572.7   750.1   900.5  1015.7  1149.0  1385.9  3134.9 11478.1  27239.7    27150
read      476.9   895.4    63.8   102.4   119.1   280.5   367.1   431.3   491.3   598.6  1375.9  1723.5  2250.2 11535.0 31977.4  53599.3    53444
read      465.7   669.5    68.9   106.3   124.7   306.3   453.3   625.0   764.5   873.2   979.6  1121.1  1747.3  6597.0 36743.5  23741.0    23737
read      488.4   596.5    68.9   126.2   161.5   370.9   444.9   499.9   558.3   652.1   796.7  1469.9  2624.1  6371.9 16250.7  87530.0    87776
read      418.3   699.2    68.9   115.6   141.0   331.7   406.9   455.8   495.9   549.6   634.0   781.5  2649.7  8141.7 30164.1  81976.7    82175
read      391.3   539.1    68.9   122.5   150.0   334.3   404.4   448.6   485.4   537.4   611.1   731.8  1429.1  5908.1 23464.9  98245.0    98548
read      483.8   805.3    68.9   107.0   127.0   314.4   411.2   495.8   583.6   867.6  1142.7  1377.7  1887.9 10677.1 31370.9  37552.7    37704
read      422.1   593.8    68.9   111.1   132.3   313.6   397.7   450.9   496.4   559.8   654.6  1129.9  2288.9  7174.4 19191.9  64784.7    64701
read      400.9   594.8    68.9   110.9   132.1   315.9   396.5   445.8   486.4   541.1   618.7   791.9  2263.6  5886.2 28785.3  69229.3    69089
read      389.0   474.5    68.9   116.2   141.1   324.9   397.4   443.3   480.8   533.8   609.6   739.8  2054.8  5731.7 12961.9  89553.7    89785
read      489.3  1100.9    68.9   109.4   133.6   313.7   460.6   591.1   659.4   722.6   795.5   918.2  4212.8 10956.9 32425.4  16614.3    16676
read      504.9   667.2    68.9   117.1   144.9   351.1   432.2   497.7   564.1   660.9   990.4  1683.0  2645.3  6682.3 26192.0  69397.7    69604
read      400.6   596.6    68.9   122.8   152.2   336.2   404.7   448.1   484.7   538.1   618.7   741.4  1961.8  7521.0 30295.9  99830.3    99682
read      389.7   480.7    68.9   120.3   148.0   328.9   398.1   441.2   477.7   531.2   611.2   733.4  1955.2  5030.8 14816.7  98150.3    97693
read      526.3  1329.3    74.4   108.3   130.9   317.4   472.8   603.4   682.3   756.5   850.0   990.7  4815.0 14908.8 56860.7  17473.3    17381
read      993.1  2299.6    68.9   118.9   150.0   439.5   686.6   967.7  1218.3  1479.0  1913.9  3588.8  7759.5 32228.6 38182.3  40091.0    40069
read      733.9  2049.6    74.4   140.2   181.4   377.2   539.8   651.6   740.3   859.1  1052.7  1591.7  8060.8 31803.5 37354.7   8852.0     8841
read     1156.8  2021.8    68.9   194.0   302.2   883.8  1030.7  1119.3  1207.8  1474.0  2176.6  3205.1  5937.7 31937.4 37860.0  56245.3    56576
read      444.0   705.6    68.9   105.8   125.9   301.1   436.0   563.6   687.0   783.3   882.4  1003.3  1485.0  8079.7 35337.1  21582.0    21599
read      482.4   665.1    68.9   107.0   127.4   299.1   391.5   461.9   532.1   687.1  1335.3  1732.5  2215.5  6735.0 19052.0  53170.0    53003
read      514.7  1143.1    68.9   106.1   127.0   312.5   474.7   642.8   723.0   799.0   886.7  1004.8  3889.6 13593.5 36283.4  19803.0    19831
read      470.3   786.5    68.9   117.0   144.2   343.9   417.1   471.0   524.7   598.2   705.5  1266.1  2971.8  8998.1 31168.4  80446.7    80340
read      500.1   918.2    68.9   107.8   128.5   317.7   437.2   548.2   711.6   901.8  1046.6  1228.0  2355.1  8737.3 34111.1  28535.0    28765
read      521.2   947.3    68.9   107.0   128.1   318.0   466.2   654.5   810.7   922.8  1029.2  1176.3  3065.4 10093.0 32261.3  25456.7    25572
read      522.1   828.4    68.9   107.5   128.3   320.1   431.9   553.5   779.4  1044.6  1223.0  1432.7  2079.7  8929.4 31696.0  37083.7    37071
read      469.5   717.0    68.9   116.3   143.3   338.9   416.9   473.8   529.8   604.0   720.1  1454.9  2765.7  9057.0 30376.1  75747.0    75819
read      492.5   728.8    68.9   106.9   126.7   311.6   411.9   500.3   597.6   869.8  1219.3  1490.2  2021.7 10038.7 30294.1  44437.0    44359
read      493.4   791.2    68.9   133.5   175.2   377.8   447.7   498.6   551.8   643.6   767.2  1367.0  2161.7  9841.4 31778.6  95630.3    95960
read      411.3   543.6    68.9   111.0   132.4   318.5   403.8   455.2   497.8   555.0   637.6   900.5  2195.9  6445.5 16931.4  59840.7    59630
read      481.4   596.4    68.9   106.4   126.1   309.0   402.3   481.4   565.3   802.9  1292.4  1585.4  2020.8  6454.2 11262.1  47868.0    47930
read      409.6   535.1    68.9   110.7   132.0   311.8   394.2   445.8   488.6   546.8   634.7   949.7  2322.7  4840.6 22427.3  65568.0    65545
read      395.2   570.5    68.9   118.7   145.4   330.0   401.2   445.4   482.4   533.5   611.2   738.1  1910.9  7101.1 27344.8  93781.0    94038
read      481.6   638.7    68.9   107.7   127.5   305.0   399.8   477.5   559.5   786.9  1298.3  1625.4  2070.8  6236.5 20317.6  51564.7    51806
read      490.3   754.3    68.9   105.5   125.0   300.9   392.1   462.8   533.5   726.4  1366.2  1694.3  2143.9  8103.2 31186.6  48864.3    48712
read      520.7  1396.6    68.9   110.1   134.0   314.9   463.6   555.2   606.3   658.8   725.5   855.8  5378.6 28116.6 37022.3  13090.3    13115
read      547.3   865.8    68.9   123.9   158.2   370.2   452.1   533.1   613.5   721.4  1107.0  1687.0  2742.0 12371.2 31244.5  76244.0    76569
read      498.3  1068.8    68.9   106.3   127.0   307.6   449.7   593.7   694.7   777.7   867.6   996.1  4056.0 11384.8 32375.1  19315.0    19372
read      489.5   660.7    68.9   110.5   132.2   301.8   392.6   462.6   529.8   664.8  1273.0  1867.6  2399.8  5977.0 18316.0  59412.3    59331
read      407.1   531.3    68.9   108.2   129.6   308.3   391.5   440.1   481.0   538.4   625.0  1033.5  2285.6  4914.9 11193.2  62430.7    62597
read      501.5   719.8    68.9   106.4   126.0   315.8   430.3   547.5   735.9  1006.7  1197.7  1401.1  1877.7  7339.3 30317.1  37763.3    37702
read      523.5   846.0    68.9   107.1   128.1   317.8   427.0   533.7   699.4  1036.7  1276.0  1512.7  2131.1  9820.3 31606.9  41882.3    41975
read      509.1   892.0    68.9   106.4   126.9   314.3   457.5   642.0   798.6   915.6  1018.9  1162.2  2716.9  9579.1 31742.7  25952.7    26100
read      493.7   645.0    68.9   122.1   154.1   362.0   434.3   495.7   559.3   649.9   807.2  1561.4  2743.9  6290.5 20306.4  82495.0    82500
read      472.0   638.3    68.9   102.7   121.1   296.9   386.9   452.5   513.7   631.7  1347.4  1725.6  2171.0  6616.5 18208.2  50630.3    50756
read      442.0   636.3    68.9   113.7   137.6   323.6   405.2   458.7   504.4   569.0   670.5  1203.0  2635.6  6625.4 22062.6  66963.0    66696
read      427.2   567.2    68.9   107.4   126.7   303.2   391.4   447.1   497.5   569.7   723.7  1484.7  2086.3  5095.4 23001.9  53404.7    53364
read      459.5  1238.0    74.4   110.2   134.6   297.6   410.8   480.7   521.5   565.3   620.5   723.1  4231.9 20502.3 36953.1  10330.7    10413
read      414.1   482.9    68.9   110.1   131.6   314.2   396.4   447.8   491.6   551.3   643.2  1071.5  2336.9  4565.5 10957.4  64745.3    64876
read      397.3   596.3    68.9   110.1   130.9   314.1   395.6   443.4   480.4   532.9   608.6   763.6  2322.0  6831.1 30285.1  69332.0    69079
read      447.7   861.6    68.9   106.1   126.5   300.2   431.5   561.8   662.3   744.0   829.3   937.6  1838.5  9568.6 32427.6  19341.0    19447
read      461.2   793.3    68.9   116.0   142.6   340.8   413.4   465.2   515.0   590.6   702.8  1219.9  2764.4  9958.6 31856.5  81209.3    81182
read      484.4   903.3    68.9   106.3   126.3   308.0   433.7   559.9   718.3   865.2   978.5  1128.8  2428.5 10471.6 32425.6  25380.3    25265
read      500.7  1511.4    68.9   111.0   138.3   298.8   405.2   471.6   512.3   554.3   609.1   732.6  5363.1 31098.6 36912.0   9720.0     9699
